Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_dsq,Is_mechanical,Is_accident,Fine,Is_finished,P1_missing,P2_missing,P3_missing,FastestLap
2019,13,Spa-Francorchamps,HUL,Renault,8.0,12,7,0,11.0,13.0,12.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,GAS,Racing Bulls,9.0,13,16,0,18.0,17.0,10.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,STR,Racing Point,10.0,16,13,0,7.0,8.0,16.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,NOR,McLaren,11.0,11,12,0,12.0,15.0,15.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,MAG,Haas F1 Team,12.0,8,10,0,16.0,18.0,13.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,GRO,Haas F1 Team,13.0,9,11,0,14.0,12.0,11.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,RIC,Renault,14.0,10,6,0,8.0,9.0,4.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,RUS,Williams,15.0,14,19,0,,19.0,18.0,0,0,0,0,1,1,0,0,0
2019,13,Spa-Francorchamps,RAI,Sauber,16.0,6,8,0,13.0,7.0,8.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,KUB,Williams,17.0,0,20,0,20.0,20.0,19.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,GIO,Sauber,18.0,18,15,0,15.0,16.0,9.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,SAI,McLaren,47.95,15,17,0,10.0,11.0,14.0,0,1,0,0,0,0,0,0,0
2019,13,Spa-Francorchamps,VER,Red Bull Racing,50.0,5,5,0,3.0,6.0,5.0,0,0,1,0,0,0,0,0,0
2019,14,Monza,LEC,Ferrari,1.0,1,1,0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0
2019,14,Monza,BOT,Mercedes,2.0,3,3,0,9.0,4.0,4.0,0,0,0,0,1,0,0,0,0
2019,14,Monza,HAM,Mercedes,3.0,2,2,0,4.0,2.0,6.0,0,0,0,0,1,0,0,0,1
2019,14,Monza,RIC,Renault,4.0,16,5,0,,9.0,5.0,0,0,0,0,1,1,0,0,0
2019,14,Monza,HUL,Renault,5.0,13,6,0,,11.0,7.0,0,0,0,0,1,1,0,0,0
2019,14,Monza,ALB,Red Bull Racing,6.0,17,8,0,5.0,6.0,8.0,0,0,0,0,1,0,0,0,0
2019,14,Monza,PER,Racing Point,7.0,18,17,0,,16.0,12.0,0,0,0,0,1,1,0,0,0
2019,14,Monza,VER,Red Bull Racing,8.0,19,20,0,7.0,5.0,2.0,0,0,0,0,1,0,0,0,0
2019,14,Monza,GIO,Sauber,9.0,18,11,0,11.0,17.0,9.0,0,0,0,0,1,0,0,0,0
2019,14,Monza,NOR,McLaren,10.0,16,14,0,3.0,18.0,14.0,0,0,0,0,1,0,0,0,0
2019,14,Monza,GAS,Racing Bulls,11.0,17,15,0,10.0,7.0,13.0,0,0,0,0,1,0,0,0,0
2019,14,Monza,STR,Racing Point,12.0,16,9,0,12.0,15.0,17.0,0,0,0,0,1,0,0,0,0
2019,14,Monza,VET,Ferrari,13.0,4,4,0,8.0,3.0,1.0,0,0,0,1,1,0,0,0,0
2019,14,Monza,RUS,Williams,14.0,14,18,0,,20.0,19.0,0,0,0,0,1,1,0,0,0
2019,14,Monza,RAI,Sauber,15.0,0,10,0,,14.0,15.0,0,0,0,0,1,1,0,0,0
2019,14,Monza,GRO,Haas F1 Team,16.0,13,16,0,,8.0,18.0,0,0,0,0,1,1,0,0,0
2019,14,Monza,KUB,Williams,17.0,0,19,0,,19.0,20.0,0,0,0,0,1,1,0,0,0
2019,14,Monza,MAG,Haas F1 Team,21.89,11,12,0,,13.0,16.0,0,1,0,0,0,1,0,0,0
2019,14,Monza,KVY,Racing Bulls,29.06,19,13,0,6.0,10.0,10.0,0,1,0,0,0,0,0,0,0
2019,14,Monza,SAI,McLaren,48.3,15,7,0,2.0,12.0,11.0,0,1,0,0,0,0,0,0,0
2019,15,Singapore,VET,Ferrari,1.0,3,3,0,2.0,3.0,3.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,LEC,Ferrari,2.0,1,1,0,19.0,6.0,1.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,VER,Red Bull Racing,3.0,19,4,0,1.0,2.0,6.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,HAM,Mercedes,4.0,2,2,0,3.0,1.0,2.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,BOT,Mercedes,5.0,5,5,0,4.0,4.0,4.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,ALB,Red Bull Racing,6.0,6,6,0,5.0,5.0,5.0,0,0,0,1,1,0,0,0,0
2019,15,Singapore,NOR,McLaren,7.0,16,9,0,8.0,9.0,8.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,GAS,Racing Bulls,8.0,17,12,0,10.0,10.0,12.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,HUL,Renault,9.0,8,8,0,6.0,8.0,9.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,GIO,Sauber,10.0,10,11,0,13.0,14.0,16.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,GRO,Haas F1 Team,11.0,17,17,0,12.0,17.0,18.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,SAI,McLaren,12.0,7,7,0,7.0,7.0,7.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,STR,Racing Point,13.0,16,16,0,15.0,15.0,11.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,RIC,Renault,14.0,20,20,0,11.0,12.0,10.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,KVY,Racing Bulls,15.0,14,15,0,9.0,11.0,,0,0,0,0,1,0,0,1,0
2019,15,Singapore,KUB,Williams,16.0,19,19,0,17.0,20.0,19.0,0,0,0,0,1,0,0,0,0
2019,15,Singapore,MAG,Haas F1 Team,17.0,13,14,0,16.0,19.0,17.0,0,0,0,0,1,0,0,0,1
2019,15,Singapore,RAI,Sauber,21.97,0,13,0,14.0,16.0,13.0,0,0,1,0,0,0,0,0,0
2019,15,Singapore,PER,Racing Point,26.23,18,10,0,18.0,13.0,14.0,0,1,0,0,0,0,0,0,0
2019,15,Singapore,RUS,Williams,28.85,18,18,0,20.0,18.0,15.0,0,0,1,0,0,0,0,0,0
2019,16,Sochi,HAM,Mercedes,1.0,2,2,0,5.0,4.0,3.0,0,0,0,0,1,0,0,0,1
2019,16,Sochi,BOT,Mercedes,2.0,4,5,0,4.0,3.0,4.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,LEC,Ferrari,3.0,1,1,0,1.0,2.0,1.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,VER,Red Bull Racing,4.0,9,4,0,2.0,1.0,5.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,ALB,Red Bull Racing,5.0,0,19,0,6.0,10.0,7.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,SAI,McLaren,6.0,5,6,0,11.0,17.0,13.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,PER,Racing Point,7.0,15,12,0,9.0,7.0,15.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,NOR,McLaren,8.0,7,8,0,16.0,11.0,9.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,MAG,Haas F1 Team,9.0,13,14,0,13.0,13.0,10.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,HUL,Renault,10.0,6,7,0,7.0,8.0,8.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,STR,Racing Point,11.0,14,15,0,14.0,9.0,16.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,KVY,Racing Bulls,12.0,19,20,0,19.0,12.0,19.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,RAI,Sauber,13.0,15,16,0,15.0,15.0,17.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,GAS,Racing Bulls,14.0,16,11,0,12.0,6.0,11.0,0,0,0,0,1,0,0,0,0
2019,16,Sochi,GIO,Sauber,15.0,12,13,0,17.0,18.0,14.0,0,0,0,1,1,0,0,0,0
2019,16,Sochi,KUB,Williams,29.43,18,18,0,20.0,20.0,20.0,0,1,0,0,0,0,0,0,0
2019,16,Sochi,RUS,Williams,29.81,17,17,0,18.0,19.0,18.0,0,1,1,0,0,0,0,0,0
2019,16,Sochi,VET,Ferrari,30.19,3,3,0,3.0,5.0,2.0,0,1,0,0,0,0,0,0,0
2019,16,Sochi,RIC,Renault,30.94,20,10,0,8.0,14.0,12.0,0,1,0,0,0,0,0,0,0
2019,16,Sochi,GRO,Haas F1 Team,50.0,8,9,0,10.0,16.0,6.0,0,0,1,0,0,0,0,0,0
2019,17,Suzuka,BOT,Mercedes,1.0,3,3,0,1.0,1.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,VET,Ferrari,2.0,1,1,0,3.0,5.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,HAM,Mercedes,3.0,4,4,0,2.0,2.0,,0,0,0,0,1,0,0,1,1
2019,17,Suzuka,ALB,Red Bull Racing,4.0,0,6,0,6.0,6.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,SAI,McLaren,5.0,7,7,0,7.0,7.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,LEC,Ferrari,6.0,2,2,0,4.0,4.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,GAS,Racing Bulls,7.0,16,9,0,,9.0,,0,0,0,0,1,1,0,1,0
2019,17,Suzuka,PER,Racing Point,8.0,17,17,0,8.0,8.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,STR,Racing Point,9.0,12,12,0,9.0,14.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,KVY,Racing Bulls,10.0,19,14,0,16.0,12.0,,0,0,0,1,1,0,0,1,0
2019,17,Suzuka,NOR,McLaren,11.0,8,8,0,10.0,10.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,RAI,Sauber,12.0,13,13,0,12.0,11.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,GRO,Haas F1 Team,13.0,10,10,0,11.0,13.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,GIO,Sauber,14.0,11,11,0,,15.0,,0,0,0,0,1,1,0,1,0
2019,17,Suzuka,MAG,Haas F1 Team,15.0,19,19,0,15.0,16.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,RUS,Williams,16.0,18,18,0,18.0,20.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,KUB,Williams,17.0,18,20,0,19.0,19.0,,0,0,0,0,1,0,0,1,0
2019,17,Suzuka,VER,Red Bull Racing,42.07,5,5,0,5.0,3.0,,0,1,0,0,0,0,0,1,0
2019,17,Suzuka,RIC,Renault,50.0,16,16,0,14.0,17.0,,1,0,0,0,0,0,0,1,0
2019,17,Suzuka,HUL,Renault,50.0,15,15,0,13.0,18.0,,1,0,0,0,0,0,0,1,0
2019,18,Mexico City,HAM,Mercedes,1.0,3,4,0,1.0,5.0,4.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,VET,Ferrari,2.0,2,3,0,6.0,1.0,2.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,BOT,Mercedes,3.0,6,6,0,5.0,4.0,3.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,LEC,Ferrari,4.0,1,2,0,2.0,3.0,1.0,0,0,0,0,1,0,0,0,1
2019,18,Mexico City,ALB,Red Bull Racing,5.0,5,5,0,4.0,20.0,8.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,VER,Red Bull Racing,6.0,4,1,0,3.0,2.0,6.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,PER,Racing Point,7.0,0,11,0,17.0,12.0,10.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,RIC,Renault,8.0,13,13,0,15.0,13.0,,0,0,0,0,1,0,0,1,0
2019,18,Mexico City,GAS,Racing Bulls,9.0,10,10,0,8.0,7.0,7.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,HUL,Renault,10.0,12,12,0,11.0,9.0,,0,0,0,0,1,0,0,1,0
2019,18,Mexico City,KVY,Racing Bulls,11.0,9,9,0,9.0,6.0,11.0,0,0,0,1,1,0,0,0,0
2019,18,Mexico City,STR,Racing Point,12.0,16,16,0,16.0,11.0,13.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,SAI,McLaren,13.0,7,7,0,7.0,8.0,5.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,GIO,Sauber,14.0,15,15,0,10.0,16.0,14.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,MAG,Haas F1 Team,15.0,17,17,0,12.0,17.0,15.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,RUS,Williams,16.0,19,19,0,19.0,18.0,17.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,GRO,Haas F1 Team,17.0,18,18,0,18.0,15.0,16.0,0,0,0,0,1,0,0,0,0
2019,18,Mexico City,KUB,Williams,36.9,20,20,0,,19.0,,0,1,0,0,0,1,0,1,0
2019,18,Mexico City,RAI,Sauber,21.83,14,14,0,13.0,14.0,12.0,0,1,0,0,0,0,0,0,0
2019,18,Mexico City,NOR,McLaren,26.48,8,8,0,14.0,10.0,9.0,0,1,0,0,0,0,0,0,0
2019,19,Austin,BOT,Mercedes,1.0,1,1,0,17.0,5.0,4.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,HAM,Mercedes,2.0,5,5,0,5.0,1.0,5.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,VER,Red Bull Racing,3.0,3,3,0,1.0,3.0,1.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,LEC,Ferrari,4.0,4,4,0,2.0,2.0,,0,0,0,0,1,0,0,1,1
2019,19,Austin,ALB,Red Bull Racing,5.0,6,6,0,4.0,6.0,6.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,RIC,Renault,6.0,9,9,0,7.0,12.0,10.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,NOR,McLaren,7.0,8,8,0,18.0,11.0,3.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,SAI,McLaren,8.0,7,7,0,12.0,8.0,7.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,HUL,Renault,9.0,11,11,0,16.0,14.0,11.0,0,0,0,1,1,0,0,0,0
2019,19,Austin,PER,Racing Point,10.0,0,19,0,14.0,15.0,19.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,RAI,Sauber,11.0,17,17,0,13.0,16.0,8.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,KVY,Racing Bulls,12.0,13,13,0,11.0,13.0,14.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,STR,Racing Point,13.0,14,14,0,9.0,9.0,12.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,GIO,Sauber,14.0,16,16,0,15.0,10.0,16.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,GRO,Haas F1 Team,15.0,15,15,0,8.0,18.0,13.0,0,0,0,0,1,0,0,0,0
2019,19,Austin,GAS,Racing Bulls,20.36,10,10,0,6.0,7.0,9.0,0,1,0,0,0,0,0,0,0
2019,19,Austin,RUS,Williams,17.0,18,18,0,,19.0,17.0,0,0,0,0,1,1,0,0,0
2019,19,Austin,MAG,Haas F1 Team,20.71,12,12,0,10.0,17.0,15.0,0,1,0,0,0,0,0,0,0
2019,19,Austin,KUB,Williams,28.93,0,20,0,19.0,20.0,18.0,0,1,0,0,0,0,0,0,0
2019,19,Austin,VET,Ferrari,46.25,2,2,0,3.0,4.0,2.0,0,1,0,0,0,0,0,0,0
2019,20,São Paulo,VER,Red Bull Racing,1.0,1,1,0,,3.0,2.0,0,0,0,0,1,1,0,0,0
2019,20,São Paulo,GAS,Racing Bulls,2.0,6,7,0,8.0,12.0,12.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,SAI,McLaren,3.0,20,20,0,5.0,10.0,10.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,RAI,Sauber,4.0,8,9,0,14.0,8.0,11.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,GIO,Sauber,5.0,12,13,0,15.0,13.0,8.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,RIC,Renault,6.0,11,12,0,7.0,7.0,15.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,HAM,Mercedes,7.0,3,3,0,,5.0,1.0,0,0,0,1,1,1,0,0,0
2019,20,São Paulo,NOR,McLaren,8.0,10,11,0,10.0,18.0,9.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,PER,Racing Point,9.0,15,15,0,,15.0,17.0,0,0,0,0,1,1,0,0,0
2019,20,São Paulo,KVY,Racing Bulls,10.0,16,16,0,9.0,14.0,7.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,MAG,Haas F1 Team,11.0,9,10,0,12.0,6.0,14.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,RUS,Williams,12.0,18,18,0,11.0,19.0,19.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,GRO,Haas F1 Team,13.0,7,8,0,,16.0,16.0,0,0,0,0,1,1,0,0,0
2019,20,São Paulo,ALB,Red Bull Racing,14.0,5,6,0,1.0,9.0,5.0,0,0,0,0,1,0,0,0,0
2019,20,São Paulo,HUL,Renault,15.0,13,14,0,6.0,11.0,13.0,0,0,0,1,1,0,0,0,0
2019,20,São Paulo,KUB,Williams,16.0,19,19,0,,,20.0,0,0,0,0,1,1,1,0,0
2019,20,São Paulo,VET,Ferrari,21.69,2,2,0,3.0,1.0,4.0,0,0,1,0,0,0,0,0,0
2019,20,São Paulo,LEC,Ferrari,21.69,14,4,0,4.0,2.0,3.0,0,0,1,0,0,0,0,0,0
2019,20,São Paulo,STR,Racing Point,21.69,17,17,0,13.0,17.0,18.0,0,1,0,0,0,0,0,0,0
2019,20,São Paulo,BOT,Mercedes,28.45,4,5,0,2.0,4.0,6.0,0,1,0,0,0,0,0,0,1
2019,21,Yas Island,HAM,Mercedes,1.0,1,1,0,3.0,2.0,2.0,0,0,0,0,1,0,0,0,1
2019,21,Yas Island,VER,Red Bull Racing,2.0,2,3,0,2.0,5.0,1.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,LEC,Ferrari,3.0,3,4,0,7.0,3.0,6.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,BOT,Mercedes,4.0,20,2,0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,VET,Ferrari,5.0,4,5,0,5.0,4.0,5.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,ALB,Red Bull Racing,6.0,5,6,0,4.0,6.0,4.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,PER,Racing Point,7.0,10,11,0,14.0,8.0,7.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,NOR,McLaren,8.0,6,7,0,11.0,12.0,13.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,KVY,Racing Bulls,9.0,13,14,0,15.0,9.0,12.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,SAI,McLaren,10.0,8,9,0,17.0,11.0,9.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,RIC,Renault,11.0,7,8,0,19.0,16.0,8.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,HUL,Renault,12.0,9,10,0,10.0,15.0,17.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,RAI,Sauber,13.0,17,18,0,13.0,17.0,16.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,MAG,Haas F1 Team,14.0,14,15,0,8.0,14.0,14.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,GRO,Haas F1 Team,15.0,15,16,0,6.0,7.0,11.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,GIO,Sauber,16.0,16,17,0,9.0,18.0,18.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,RUS,Williams,17.0,18,19,0,20.0,19.0,19.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,GAS,Racing Bulls,18.0,11,12,0,16.0,10.0,10.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,KUB,Williams,19.0,19,20,0,18.0,20.0,20.0,0,0,0,0,1,0,0,0,0
2019,21,Yas Island,STR,Racing Point,21.82,12,13,0,12.0,13.0,15.0,0,1,0,0,0,0,0,0,0
2019,1,Melbourne,BOT,Mercedes,1.0,2,2,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
2019,1,Melbourne,HAM,Mercedes,2.0,1,1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,VER,Red Bull Racing,3.0,4,4,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,VET,Ferrari,4.0,3,3,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,LEC,Ferrari,5.0,5,5,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,MAG,Haas F1 Team,6.0,7,7,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,HUL,Renault,7.0,11,11,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,RAI,Sauber,8.0,9,9,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,STR,Racing Point,9.0,16,16,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,KVY,Toro Rosso,10.0,15,15,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,GAS,Red Bull Racing,11.0,17,17,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,NOR,McLaren,12.0,8,8,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,PER,Racing Point,13.0,10,10,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,ALB,Toro Rosso,14.0,13,13,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,GIO,Sauber,15.0,14,14,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,RUS,Williams,16.0,19,19,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,KUB,Williams,17.0,20,20,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2019,1,Melbourne,GRO,Haas F1 Team,35.0,6,6,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
2019,1,Melbourne,RIC,Renault,37.24,12,12,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
2019,1,Melbourne,SAI,McLaren,49.66,18,18,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
