result_vs_team_avg,redbull_x_vs_team,result_gap_normalized,q_x_team,avg_pit_x_q,Start_Position,temp_humidity_ratio,Salary_encoded,Speed_of_turns,factory_x_reg,Points_before_race,Quantity_of_turns,Engine_Ferrari,tracktemp_x_points_log,rank_x_team,brake_x_speed_track,brake_x_wind,Average_pit_stop,meta_ratio,avg_last_5,Result_last_year,avg_season,super_ratio_1,form_x_difficulty,temp_gap_x_team,adaptation_score,consistency_vs_avg,points_to_leader,tracktemp_x_salary,brake_x_turns,Q,best_last_3,form_volatility,pitstop_to_speed_ratio,avg_points_ratio,tracktemp_x_start,Year,Round,Driver_encoded,points_ratio_log,Result,Place_encoded,Team_encoded,Salary,Is_finished
-1.052655487804877,-16.58774517682925,-0.1275151628248113,63.032,13.0,2,0.2390597038993638,-0.2313047231698998,-0.2090162089546269,0.0,98.0,-0.1023830173178134,0,-9.86765690285374,141.822,0.0833952175616769,0.4043497943905546,3.25,16.31949498642611,14.5,,15.302608695652172,-2.3463399541970325,769598.4163787314,-17.34256382851056,0.1189768033813987,1.032761973779492,335.0,-2.1450870738760908,0.0312023757668342,4,4.0,16.007810593582125,-0.6282053337631955,4600000.383333296,-1.0725435369380454,2021,20,15.106,18.400478046838927,11.0,10,15.758,4.0,1
-15.021646341463416,-244.52235914634147,-1.819671964208197,293.004,72.0,18,0.2390597038993638,-1.3210542030143717,-0.2090162089546269,0.0,2.0,-0.1023830173178134,1,-7.780583811685972,293.004,0.0833952175616769,0.4043497943905546,4.0,5.145512819466688,,,13.08695652173913,-26.400998634920587,22307.29899820657,-17.914853027065295,-1.2863433794065244,,431.0,-0.2681358842345113,0.0312023757668342,18,,,-0.6282053337631955,133333.93333333332,-9.652891832442409,2021,20,,14.508658238524095,15.0,10,16.278,0.5,1
-2.057428680981595,-14.210659899539875,-0.2492300247281239,6.907,3.35,1,0.2390597038993638,1.420145903305347,-0.2090162089546269,0.0,396.0,-0.1023830173178134,0,-10.616531857591362,13.814,0.0833952175616769,0.4043497943905546,3.35,15.847301441583992,2.2,,4.462272727272727,-4.933988050402569,784237.6111624762,-7.601541335418355,2.19100641420805,0.5134898976610961,37.0,-16.08815305407068,0.0312023757668342,1,1.0,1.6431676725155075,-0.6282053337631955,4687500.955298841,-0.5362717684690227,2021,20,6.2921,19.79692477174401,1.0,10,6.907,30.0,1
-17.421768292682927,-308.0691287195122,-2.110414704786481,300.611,62.05,17,0.2390597038993638,-1.1815281086077158,-0.2090162089546269,0.0,8.0,-0.1023830173178134,0,-8.524014139240519,300.611,0.0833952175616769,0.4043497943905546,3.65,5.110235686638202,,,17.049130434782608,-33.54494090676751,0.1406592759093715,-19.461134419314146,-4.289247545763761,,425.0,-0.402203826351767,0.0312023757668342,17,,,-0.6282053337631955,0.8407407153292243,-9.116620063973386,2021,20,,15.894952224644102,22.46,10,17.683,0.75,0
2.9334692503366746,30.22353368621876,0.3553506474167504,133.93900000000002,41.6,13,0.2390597038993638,0.6335554268789707,-0.2090162089546269,0.0,201.0,-0.1023830173178134,1,-1.89891643199043,51.515,0.0833952175616769,0.4043497943905546,3.2,2.612577910336724,6.6,,10.0,1.2582821307646057,89229.03397344094,-11.339030024441191,1.536279233996099,0.6213536291114539,232.0,-6.435261221628272,0.0312023757668342,13,4.0,4.722287581247049,-0.6282053337631955,533334.7649201727,-6.971532990097295,2021,20,10.111,3.5409591622015792,8.0,10,10.303,12.0,1
-18.61628205128205,-321.4287258974358,-2.255114103772067,345.31999999999994,84.0,20,0.2390597038993638,-1.1815281086077158,-0.2090162089546269,0.0,0.0,-0.1023830173178134,1,-0.0,328.054,0.0833952175616769,0.4043497943905546,4.2,0.0,,,20.69263157894737,-0.0,0.167303989618596,-19.002202504319285,-3.699635075910992,,433.0,-0.402203826351767,0.0312023757668342,20,,,-0.6282053337631955,1.0,-10.725435369380454,2021,20,,0.0,18.0,10,17.266,0.75,1
-18.61235668789809,-321.3609505732484,-2.2546385983889183,328.054,79.8,19,0.2390597038993638,-1.1815281086077158,-0.2090162089546269,0.0,0.0,-0.1023830173178134,1,-0.0,328.054,0.0833952175616769,0.4043497943905546,4.2,0.0,,,18.99578947368421,-0.0,0.167303989618596,-19.002202504319285,-3.699635075910992,,433.0,-0.402203826351767,0.0312023757668342,19,,,-0.6282053337631955,1.0,-10.189163600911431,2021,20,,0.0,16.0,10,17.266,0.75,1
-2.579952019192323,-28.8335437664934,-0.3125267531674057,67.056,20.700000000000003,4,0.2390597038993638,-0.3266694745344817,-0.2090162089546269,0.0,215.0,-0.1023830173178134,0,-10.288989834867248,44.704,0.0833952175616769,0.4043497943905546,3.45,14.617720015567569,8.4,,7.763913043478261,-5.996184724852337,301147.3627482912,-12.299815544322506,-0.4026069494388058,0.1613377754053542,218.0,-1.87695118964158,0.0312023757668342,6,8.0,1.5165750888103295,-0.6282053337631955,1800001.084461995,-2.1450870738760908,2021,20,8.23,19.18614859074309,9.0,10,11.176,3.5,1
3.4757758292032044,50.96530098360659,0.4210438514196447,131.967,28.35,9,0.2390597038993638,-0.0662803796242967,-0.2090162089546269,0.0,55.0,-0.1023830173178134,0,-0.8260971582476387,161.293,0.0833952175616769,0.4043497943905546,3.15,1.0840235415868908,14.714,,16.035217391304347,0.6485948908860028,122689.69369879016,-16.13745484309242,1.0445457814116923,0.5157544469950708,378.0,-2.6813588423451136,0.0312023757668342,9,8.0,8.104565380080542,-0.6282053337631955,733333.9388886461,-4.826445916221204,2021,20,14.985,1.5404449885661986,5.0,10,14.663,5.0,1
1.0291191417278365,9.34131444946357,0.1246640486311509,99.847,42.02,11,0.2390597038993638,0.3007174371605557,-0.2090162089546269,0.0,192.0,-0.1023830173178134,0,-1.3174780103127917,54.462,0.0833952175616769,0.4043497943905546,3.82,2.184417404484292,4.4,,8.4,0.3062666215247413,278840.05759673,-9.9897481832333,0.6021567588420945,0.4829038818668671,241.0,-4.2901741477521815,0.0312023757668342,11,3.0,2.607680962081083,-0.6282053337631955,1666667.1143491764,-5.89898945315925,2021,20,10.535,2.4567357220276547,4.0,10,9.077,8.0,1
-15.021515151515151,-244.52022363636365,-1.819656072296924,260.448,64.0,16,0.2390597038993638,0.4823500996377947,-0.2090162089546269,0.0,10.0,-0.1023830173178134,1,-8.643679712719456,260.448,0.0833952175616769,0.4043497943905546,4.0,5.7163339562290405,,,14.168571428571427,-29.329390807094548,128695.47958599056,-17.914853027065295,-1.2863433794065244,,423.0,-5.362717684690227,0.0312023757668342,16,,,-0.6282053337631955,769231.3846153846,-8.580348295504363,2021,20,,16.118095750958314,14.0,10,16.278,10.0,1
-0.4774878048780504,-5.336403707317092,-0.0578412746537379,156.464,48.3,14,0.2390597038993638,0.8214956269809258,-0.2090162089546269,0.0,143.0,-0.1023830173178134,0,-2.297166276481749,89.408,0.0833952175616769,0.4043497943905546,3.45,4.049365600864314,11.56,,8.556521739130435,-0.2477680783059167,133843.30971287057,-12.299815544322506,-0.4026069494388058,0.6322879279686774,290.0,-8.04407652703534,0.0312023757668342,14,5.0,7.941536375286588,-0.6282053337631955,800000.7054105166,-7.507804758566317,2021,20,13.43,4.283586068757305,12.0,10,11.176,15.0,1
-0.4964013909587699,-8.777865796323928,-0.0601324031726357,265.245,54.75,15,0.2390597038993638,-0.6936672913193342,-0.2090162089546269,0.0,25.0,-0.1023830173178134,0,-9.13506053175708,247.562,0.0833952175616769,0.4043497943905546,3.65,16.06816881726662,13.6,,15.337826086956522,-1.024318592176234,33461.02843138681,-19.461134419314146,-4.289247545763761,0.157683074427689,408.0,-1.0725435369380454,0.0312023757668342,15,13.0,2.3021728866442595,-0.6282053337631955,200001.3777774704,-8.04407652703534,2021,20,11.709,17.034386422832473,17.0,10,17.683,2.0,1
2.66553221921108,27.46297845453176,0.322893652182703,72.12100000000001,22.4,5,0.2390597038993638,0.4823500996377947,-0.2090162089546269,0.0,169.0,-0.1023830173178134,1,-2.0201341371933874,72.12100000000001,0.0833952175616769,0.4043497943905546,3.2,2.847543325151591,6.0,,6.545454545454546,1.216339415590559,535372.8446688029,-11.339030024441191,1.536279233996099,0.2672612419124093,264.0,-5.362717684690227,0.0312023757668342,7,6.0,1.870828693386865,-0.6282053337631955,3200000.465555519,-2.6813588423451136,2021,20,11.334,3.766996989158266,7.0,10,10.303,10.0,1
0.5644202898550734,7.714496521739143,0.0683719849431287,164.016,40.8,12,0.2390597038993638,0.4823500996377947,-0.2090162089546269,0.0,35.0,-0.1023830173178134,0,-1.9217395170930307,177.684,0.0833952175616769,0.4043497943905546,3.4,3.354185636405605,14.157999999999998,,13.988260869565218,0.2450122364308088,133843.2686547088,-15.04240147278096,-1.5539695229412611,0.4097415928235499,398.0,-5.362717684690227,0.0312023757668342,12,12.0,6.210863064019368,-0.6282053337631955,800000.4599999806,-6.435261221628272,2021,20,14.075,3.583517966234388,6.0,10,13.668,10.0,1
2.7649427917620155,43.56996851258584,0.3349359162398396,126.064,26.0,8,0.2390597038993638,-1.1815281086077158,-0.2090162089546269,0.0,20.0,-0.1023830173178134,0,-9.015394950234068,236.37,0.0833952175616769,0.4043497943905546,3.25,12.593295810686609,21.0,,18.62842105263158,5.630689037651802,22307.2343073294,-17.34256382851056,0.1189768033813987,0.7489662296947309,413.0,-0.402203826351767,0.0312023757668342,8,9.0,16.47725705328408,-0.6282053337631955,133333.54666665956,-4.2901741477521815,2021,20,16.919,16.811242881518265,13.0,10,15.758,0.75,1
-0.3906880457693464,-3.546275391448358,-0.0473266423318358,18.154,7.64,7,0.2390597038993638,1.2609423385740082,-0.2090162089546269,0.0,433.0,-0.1023830173178134,0,-1.937639752506304,9.077,0.0833952175616769,0.4043497943905546,3.82,3.44989557722652,1.6,,8.465217391304348,-0.1709990883849962,579987.4875091731,-9.9897481832333,0.6021567588420945,0.2106625221173619,0.0,-13.406794211725568,0.0312023757668342,2,1.0,0.547722557505141,-0.6282053337631955,3466668.600260964,-3.753902379283159,2021,20,7.093,3.613167551292101,2.0,10,9.077,25.0,1
-14.0831914893617,-192.4890612765957,-1.7059906841922363,136.68,34.0,10,0.2390597038993638,0.8214956269809258,-0.2090162089546269,0.0,49.0,-0.1023830173178134,0,-1.0530284028022716,164.016,0.0833952175616769,0.4043497943905546,3.4,0.7256527637620962,,,14.529565217391305,-3.3498997168900497,390376.0928894876,-15.04240147278096,-1.5539695229412611,,384.0,-8.04407652703534,0.0312023757668342,10,,,-0.6282053337631955,2333334.0333331586,-5.362717684690227,2021,20,,1.9636096186985816,10.0,10,13.668,15.0,1
1.845144124168515,27.055348292682936,0.22351458397774,190.619,40.95,13,0.4493189815442897,1.0676304432622483,1.4920097127682843,0.0,79.0,3.2124378067086066,0,-0.8495509681333178,146.63,1.5404541520220807,-1.633895014671116,3.15,1.655846861913164,12.15,,10.1375,0.4528299937602524,909446.688570546,-21.97600730599094,1.0445457814116923,0.604730110509145,372.0,-8.386680821798173,3.6562573064239903,13,3.0,7.952200953195258,0.3966320484802043,1375000.7904162507,-5.451342534168813,2021,21,12.832,2.025952784384531,13.0,7,14.663,20.0,1
1.9838414634146329,13.702392987804869,0.2403159154696014,13.814,6.7,2,0.4493189815442897,0.4823500996377947,1.4920097127682843,0.0,269.0,3.2124378067086066,0,-1.0335342489393216,20.721,1.5404541520220807,-1.633895014671116,3.35,1.9871581708589696,9.632,,9.95695652173913,0.5923075755010941,0.5519918414963507,-10.351789024243294,2.19100641420805,0.8716131378497433,182.0,-4.193340410899086,3.6562573064239903,2,3.0,9.26699088161847,0.3966320484802043,0.8345615283439773,-0.8386680821798174,2021,21,11.586,2.464703905871842,3.0,7,6.907,10.0,1
-1.0508627100996577,-16.559494585750404,-0.1272979917335681,94.548,19.5,6,0.4493189815442897,-0.2313047231698998,1.4920097127682843,0.0,98.0,3.2124378067086066,0,-7.715946817367118,141.822,1.5404541520220807,-1.633895014671116,3.25,16.32263889563266,14.1,,15.123333333333331,-2.3423439023002035,2852354.162608135,-23.61712631301952,0.1189768033813987,1.0648668901764822,353.0,-1.6773361643596347,3.6562573064239903,6,4.0,16.07949004166488,0.3966320484802043,4312500.421874965,-2.516004246539452,2021,21,15.106,18.400478046838927,6.0,7,15.758,4.0,1
-15.015361445783132,-244.42005361445783,-1.8189106329794216,162.77999999999997,40.0,10,0.4493189815442897,-1.3210542030143717,1.4920097127682843,0.0,2.0,3.2124378067086066,1,-6.083974289952705,293.004,1.5404541520220807,-1.633895014671116,4.0,5.146902519286077,,,13.166666666666666,-26.38995274031597,82677.33754617268,-24.39647049900569,-1.2863433794065244,,449.0,-0.2096670205449543,3.6562573064239903,10,,,0.3966320484802043,125000.625,-4.193340410899086,2021,21,,14.508658238524095,9.0,7,16.278,0.5,1
-2.0450594837261504,-14.125225854096522,-0.2477316615691294,6.907,3.35,1,0.4493189815442897,1.420145903305347,1.4920097127682843,0.0,421.0,3.2124378067086066,0,-1.412984620905933,13.814,1.5404541520220807,-1.633895014671116,3.35,2.700574235357775,2.2,,4.311739130434782,-0.8347546194886704,3890679.3787547774,-10.351789024243294,2.19100641420805,0.5134898976610961,30.0,-12.58002123269726,3.6562573064239903,1,1.0,1.6431676725155075,0.3966320484802043,5882353.840281262,-0.4193340410899087,2021,21,6.2921,3.3695919778737378,1.0,7,6.907,30.0,1
-17.449578313253014,-308.560893313253,-2.113783517605337,282.928,58.4,16,0.4493189815442897,-1.1815281086077158,1.4920097127682843,0.0,8.0,3.2124378067086066,0,-6.665294549291046,300.611,1.5404541520220807,-1.633895014671116,3.65,5.104706905529564,,,17.274583333333332,-33.59848802557699,0.5626623847867995,-26.50219853998757,-4.289247545763761,,443.0,-0.3145005308174315,3.6562573064239903,16,,,0.3966320484802043,0.8506944206211479,-6.709344657438539,2021,21,,15.894952224644102,12.0,7,17.683,0.75,1
2.9042818546914937,29.922815948886463,0.3518149839910188,41.212,12.8,4,0.4493189815442897,0.6335554268789707,1.4920097127682843,0.0,205.0,3.2124378067086066,1,-1.6589020913137675,51.515,1.5404541520220807,-1.633895014671116,3.2,2.9264653021895515,5.2,,9.916666666666666,1.3917940245950275,330708.6118991518,-15.4415060542607,1.536279233996099,0.2650270439541176,246.0,-5.032008493078904,3.6562573064239903,4,5.0,1.6431676725155295,0.3966320484802043,500001.38377932174,-1.6773361643596347,2021,21,10.111,3.956039645629641,7.0,7,10.303,12.0,1
-18.595822784810125,-321.0754762025316,-2.2526357367035743,345.31999999999994,84.0,20,0.4493189815442897,-1.1815281086077158,1.4920097127682843,0.0,0.0,3.2124378067086066,1,-0.0,328.054,1.5404541520220807,-1.633895014671116,4.2,0.0,,,20.558,-0.0,0.6614153932924149,-25.877224452379423,-3.699635075910992,,451.0,-0.3145005308174315,3.6562573064239903,20,,,0.3966320484802043,1.0,-8.386680821798173,2021,21,,0.0,45.2,7,17.266,0.75,0
-18.76314465408805,-323.9644555974843,-2.2729045479645302,328.054,79.8,19,0.4493189815442897,-1.1815281086077158,1.4920097127682843,0.0,0.0,3.2124378067086066,1,-0.0,328.054,1.5404541520220807,-1.633895014671116,4.2,0.0,,,18.846,-0.0,0.6614153932924149,-25.877224452379423,-3.699635075910992,,451.0,-0.3145005308174315,3.6562573064239903,19,,,0.3966320484802043,1.0,-7.967346780708265,2021,21,,0.0,45.2,7,17.266,0.75,0
-2.572473766031869,-28.74996680917217,-0.3116208626073432,78.232,24.15,7,0.4493189815442897,-0.3266694745344817,1.4920097127682843,0.0,217.0,3.2124378067086066,0,-1.3093138614565556,44.704,1.5404541520220807,-1.633895014671116,3.45,2.3805391618167504,8.8,,7.815416666666667,-0.9729940213543568,1198816.072792368,-16.74990504342595,-0.4026069494388058,0.1330449470449542,234.0,-1.4676691438146805,3.6562573064239903,7,9.0,1.3038404810405515,0.3966320484802043,1812501.0166831205,-2.935338287629361,2021,21,8.23,3.1223648288926484,10.0,7,11.176,3.5,1
3.4767311827956995,50.97930933333334,0.4211595797565161,131.967,28.35,9,0.4493189815442897,-0.0662803796242967,1.4920097127682843,0.0,65.0,3.2124378067086066,0,-7.54377656140236,161.293,1.5404541520220807,-1.633895014671116,3.15,12.65860505709478,12.913999999999998,,15.575416666666667,7.576617815523521,454723.4859383881,-21.97600730599094,1.0445457814116923,0.6629870947900592,386.0,-2.096670205449543,3.6562573064239903,9,5.0,9.224802436908885,0.3966320484802043,687500.6093747695,-3.774006369809178,2021,21,14.985,17.989897843244528,4.0,7,14.663,5.0,1
1.02488988516596,9.30292548765142,0.124151730645482,45.385,19.1,5,0.4493189815442897,0.3007174371605557,1.4920097127682843,0.0,204.0,3.2124378067086066,0,-1.053495248347366,54.462,1.5404541520220807,-1.633895014671116,3.82,2.234845621313515,3.4,,8.19047619047619,0.3119070847889361,1033461.8571759682,-13.604052261916372,0.6021567588420945,0.1244823994330178,247.0,-3.354672328719269,3.6562573064239903,5,3.0,0.5477225575052787,0.3966320484802043,1562500.4613690171,-2.096670205449543,2021,21,10.535,2.512305572925065,45.2,7,9.077,8.0,0
-14.97934131736527,-243.83371796407184,-1.814547275173011,195.336,48.0,12,0.4493189815442897,0.4823500996377947,1.4920097127682843,0.0,10.0,3.2124378067086066,1,-0.7513455641700441,260.448,1.5404541520220807,-1.633895014671116,4.0,0.6366064867222279,,,14.160909090909092,-3.251231506592064,472439.9918330492,-24.39647049900569,-1.2863433794065244,,441.0,-4.193340410899086,3.6562573064239903,12,,,0.3966320484802043,714286.3571428572,-5.032008493078904,2021,21,,1.79175905256151,15.0,7,16.278,10.0,1
-0.4598246879734518,-5.139000712791297,-0.0557016237858358,122.936,37.95,11,0.4493189815442897,0.8214956269809258,1.4920097127682843,0.0,143.0,3.2124378067086066,0,-2.084011477951788,89.408,1.5404541520220807,-1.633895014671116,3.45,4.707591799185432,13.16,,8.700000000000001,-0.2768266153840467,496061.9823780996,-16.74990504342595,-0.4026069494388058,0.4770374371021091,308.0,-6.290010616348631,3.6562573064239903,11,12.0,6.754850109365865,0.3966320484802043,750000.6613223593,-4.612674451988996,2021,21,13.43,4.969812306520945,5.0,7,11.176,15.0,1
-0.4603332045586263,-8.14007205621019,-0.0557632237830893,247.562,51.1,14,0.4493189815442897,-0.6936672913193342,1.4920097127682843,0.0,25.0,3.2124378067086066,0,-7.143098096173414,247.562,1.5404541520220807,-1.633895014671116,3.65,16.13466546200917,15.0,,15.407083333333333,-0.949892302104026,124016.2819088156,-26.50219853998757,-4.289247545763761,0.0988211768802611,426.0,-0.8386680821798174,3.6562573064239903,14,13.0,1.5811388300841778,0.3966320484802043,187501.35416637847,-5.870676575258722,2021,21,11.709,17.034386422832473,45.2,7,17.683,2.0,0
2.632688803996474,27.12459274757568,0.3189151107820909,154.54500000000002,48.0,15,0.4493189815442897,0.4823500996377947,1.4920097127682843,0.0,175.0,3.2124378067086066,1,-1.428560961249843,72.12100000000001,1.5404541520220807,-1.633895014671116,3.2,2.582984585623445,6.8,,6.565217391304348,1.0864600356122338,1984246.5305651603,-15.4415060542607,1.536279233996099,0.1072641059658776,276.0,-4.193340410899086,3.6562573064239903,15,6.0,0.8366600265338456,0.3966320484802043,3000000.530208276,-6.290010616348631,2021,21,11.334,3.40673740089598,8.0,7,10.303,10.0,1
0.7176067073170742,9.80824847560977,0.0869284748788344,246.024,61.2,18,0.4493189815442897,0.4823500996377947,1.4920097127682843,0.0,43.0,3.2124378067086066,0,-7.370513125605026,177.684,1.5404541520220807,-1.633895014671116,3.4,16.17099110304661,13.157999999999998,,13.655416666666667,1.5279166542691986,496062.1609120535,-20.48476218088277,-1.5539695229412611,0.5067274331695567,408.0,-4.193340410899086,3.6562573064239903,18,6.0,7.174246998814583,0.3966320484802043,750000.9312494819,-7.548012739618356,2021,21,14.075,17.57671069691365,11.0,7,13.668,10.0,1
2.561601226993867,40.36571213496935,0.3103037996158785,126.064,26.0,8,0.4493189815442897,-1.1815281086077158,1.4920097127682843,0.0,20.0,3.2124378067086066,0,-0.5253261206664163,236.37,1.5404541520220807,-1.633895014671116,3.25,0.9560858173325256,20.2,,18.347,0.3887370814364856,82677.09778308819,-23.61712631301952,0.1189768033813987,0.7930983444567666,431.0,-0.3145005308174315,3.6562573064239903,8,13.0,16.813684902483452,0.3966320484802043,125000.26249999332,-3.354672328719269,2021,21,16.919,1.252762879209661,14.0,7,15.758,0.75,1
-0.6482250955039675,-5.883939191889513,-0.0785238186262503,27.231,11.46,3,0.4493189815442897,1.2609423385740082,1.4920097127682843,0.0,451.0,3.2124378067086066,0,-8.356060169383897,9.077,1.5404541520220807,-1.633895014671116,3.82,18.476159316598,1.6,,8.195833333333333,-1.5647423983641056,2149601.2891852544,-13.604052261916372,0.6021567588420945,0.2106625221173619,0.0,-10.483351027247718,3.6562573064239903,3,1.0,0.547722557505141,0.3966320484802043,3250001.906494646,-1.258002123269726,2021,21,7.093,19.92697789968425,2.0,7,9.077,25.0,1
-13.936938775510203,-190.49007918367343,-1.6882741199065798,232.356,57.8,17,0.4493189815442897,0.8214956269809258,1.4920097127682843,0.0,50.0,3.2124378067086066,0,-7.433758296081014,164.016,1.5404541520220807,-1.633895014671116,3.4,6.5943920867744215,,,14.340833333333334,-29.92893615861617,1446846.612048208,-20.48476218088277,-1.5539695229412611,,401.0,-6.290010616348631,3.6562573064239903,17,,,0.3966320484802043,2187500.6640623347,-7.128678698528447,2021,21,,17.72753358339242,21.2,7,13.668,15.0,0
1.998902691511388,29.30991016563148,0.2421403822351757,161.293,34.65,19,0.146578329050321,1.0676304432622483,-0.2090162089546269,0.0,79.0,-0.1023830173178134,0,-2.840269604931948,146.63,0.0833952175616769,0.4043497943905546,3.15,2.979777116494652,11.55,,10.273809523809524,0.896234556698636,-500261.993424929,-14.087744213938656,1.0445457814116923,0.6134035122392731,390.0,-15.347410176249898,0.0312023757668342,11,3.0,7.698214078602878,0.6473458239554626,1294118.3909800006,-14.580039667437404,2021,22,12.832,3.701301486458297,8.0,33,14.663,20.0,1
1.971987951807228,13.620520783132523,0.2388800207441429,41.442,20.1,6,0.146578329050321,0.4823500996377947,-0.2090162089546269,0.0,284.0,-0.1023830173178134,0,-2.1640271992547944,20.721,0.0833952175616769,0.4043497943905546,3.35,2.2762940397896814,10.032,2.0,9.667083333333332,0.6736548464037839,-0.3175755818829237,-6.636026003251333,2.19100641420805,0.8007899668252066,185.0,-7.673705088124949,0.0312023757668342,6,3.0,8.83431491401568,0.6473458239554626,0.8215303309915343,-4.6042230528749695,2021,22,11.586,2.820055207234409,6.0,33,6.907,10.0,1
-1.0842740998838547,-17.08599126596978,-0.1313453356726754,189.096,39.0,12,0.146578329050321,-0.2313047231698998,-0.2090162089546269,0.0,106.0,-0.1023830173178134,0,-1.7540385500163935,141.822,0.0833952175616769,0.4043497943905546,3.25,2.0204068799734194,14.1,8.0,14.7584,-0.3002262655248979,-1750916.123965763,-15.139785400207687,0.1189768033813987,1.0648668901764822,363.0,-3.06948203524998,0.0312023757668342,12,6.0,16.07949004166488,0.6473458239554626,4529412.161764673,-9.20844610574994,2021,22,15.106,2.285777899818911,5.0,33,15.758,4.0,1
-14.979464285714286,-243.8357196428572,-1.814562171147268,227.892,56.0,14,0.146578329050321,-1.3210542030143717,-0.2090162089546269,0.0,4.0,-0.1023830173178134,1,-11.665416967468508,293.004,0.0833952175616769,0.4043497943905546,4.0,5.40112608807202,,16.0,13.0,-27.584620592971056,-90956.9011826657,-15.639384867659649,-1.2863433794065244,,465.0,-0.3836852544062474,0.0312023757668342,14,,,0.6473458239554626,235294.7058823529,-10.743187123374929,2021,22,,15.201805169084134,28.62,33,16.278,0.5,0
-2.05093982766175,-14.165841389659706,-0.2484439867534853,13.814,6.7,2,0.146578329050321,1.420145903305347,-0.2090162089546269,0.0,446.0,-0.1023830173178134,0,-3.09914515170953,13.814,0.0833952175616769,0.4043497943905546,3.35,3.234951328546569,1.4,3.0,4.17375,-1.0033796818827052,-2147588.495223231,-6.636026003251333,2.19100641420805,0.228217732293833,23.0,-23.02111526437485,0.0312023757668342,2,1.0,0.5477225575051992,0.6473458239554626,5555556.497302667,-1.5347410176249898,2021,22,6.2921,4.038655533564163,2.0,33,6.907,30.0,1
-17.58232142857143,-310.9081898214286,-2.129863574337856,282.928,58.4,16,0.146578329050321,-1.1815281086077158,-0.2090162089546269,0.0,8.0,-0.1023830173178134,0,-12.197317576175443,300.611,0.0833952175616769,0.4043497943905546,3.65,5.078480849762529,,17.0,17.063599999999997,-33.85407975910995,-0.3322445080967274,-16.989264197986582,-4.289247545763761,,461.0,-0.5755278816093712,0.0312023757668342,16,,,0.6473458239554626,0.8594771017610804,-12.27792814099992,2021,22,,15.894952224644102,21.38,33,17.683,0.75,0
2.863881522668948,29.50657132805817,0.3469210229793545,72.12100000000001,22.4,7,0.146578329050321,0.6335554268789707,-0.2090162089546269,0.0,211.0,-0.1023830173178134,1,-2.0814807919553413,51.515,0.0833952175616769,0.4043497943905546,3.2,2.0138409674000366,5.8,13.0,9.8,0.9410179794040922,-181913.88514656405,-9.898794832995293,1.536279233996099,0.2416423047816956,258.0,-9.20844610574994,0.0312023757668342,7,5.0,1.6431676725155302,0.6473458239554626,470589.62590992777,-5.371593561687464,2021,22,10.111,2.7124847359281903,10.0,33,10.303,12.0,1
-18.928375,-326.81732275,-2.292919999084724,345.31999999999994,84.0,0,0.146578329050321,-1.1815281086077158,-0.2090162089546269,0.0,0.0,-0.1023830173178134,1,-0.0,328.054,0.0833952175616769,0.4043497943905546,4.2,0.0,,,21.731428571428573,-0.0,-0.3865658636116702,-16.588623855818373,-3.699635075910992,,469.0,-0.5755278816093712,0.0312023757668342,20,,,0.6473458239554626,1.0,-0.0,2021,22,,0.0,37.76,33,17.266,0.75,0
-19.04534161490683,-328.83686832298133,-2.307088943357284,328.054,79.8,19,0.146578329050321,-1.1815281086077158,-0.2090162089546269,0.0,0.0,-0.1023830173178134,1,-0.0,328.054,0.0833952175616769,0.4043497943905546,4.2,0.0,,,20.100952380952386,-0.0,-0.3865658636116702,-16.588623855818373,-3.699635075910992,,469.0,-0.5755278816093712,0.0312023757668342,19,,,0.6473458239554626,1.0,-14.580039667437404,2021,22,,0.0,45.86,33,17.266,0.75,0
-2.513412698412697,-28.089900317460305,-0.3044664025381986,33.528,10.35,3,0.146578329050321,-0.3266694745344817,-0.2090162089546269,0.0,218.0,-0.1023830173178134,0,-14.73351808592032,44.704,0.0833952175616769,0.4043497943905546,3.45,14.718666259231837,9.4,5.0,7.9028,-5.845756641460604,-659436.2571549902,-10.737545477390604,-0.4026069494388058,0.0860026145192255,251.0,-2.685796780843732,0.0312023757668342,3,9.0,0.8944271909999453,0.6473458239554626,1705883.3157017597,-2.3021115264374847,2021,22,8.23,19.20000562534052,7.0,33,11.176,3.5,1
3.5792637622424834,52.482744545761534,0.4335800332804596,131.967,28.35,20,0.146578329050321,-0.0662803796242967,-0.2090162089546269,0.0,77.0,-0.1023830173178134,0,-2.308369092146271,161.293,0.0833952175616769,0.4043497943905546,3.15,2.098351320515188,11.714,9.0,15.1124,1.304275752459133,-523001.0960049505,-14.087744213938656,1.0445457814116923,0.790609938770207,392.0,-3.8368525440624746,0.0312023757668342,9,4.0,10.051814761524412,0.6473458239554626,1352941.749999783,-15.347410176249898,2021,22,14.985,3.0081545558982583,9.0,33,14.663,5.0,1
1.2926820099731486,11.73367460452627,0.156591172413082,36.308,15.28,4,0.146578329050321,0.3007174371605557,-0.2090162089546269,0.0,204.0,-0.1023830173178134,0,-1.699607611735859,54.462,0.0833952175616769,0.4043497943905546,3.82,1.9149775615456703,11.84,45.64,9.872727272727271,0.3468253542552388,-568479.3790519974,-8.720893011656631,0.6021567588420945,1.452921228181993,265.0,-6.138964070499959,0.0312023757668342,4,4.0,18.65550856985679,0.6473458239554626,1470588.669523781,-3.06948203524998,2021,22,10.535,2.214846143052852,15.0,33,9.077,8.0,1
