Year,Round,Driver,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_finished,Is_mechanical,Is_accident,Is_dsq,P1_missing,P2_missing,P3_missing,FastestLap,CircleLength,Quantity_of_circles,Quantity_of_drs,Quantity_of_turns,Tire_wear,Speed_of_turns,Downforce,Brake_load,Streets_or_not,Speed_of_track,PitStop_losing_time,Age,Average_pit_stop,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Pressure,Result_last_year,Salary,Team_financial_power,Regulation_Impact,Factorys_or_not,Strengh_of_first_partners,Points_before_race,Championship_position_before,teammate_points,points_ratio,points_ratio_log,avg_points_ratio,avg_last_3,avg_season,Driver_encoded,Encoded_driver_nations,Team_encoded,Engine_Ferrari,Engine_Honda,Engine_Mercedes,Engine_Renault,Place_encoded,Salary_encoded
2020,11,BOT,41.0,1,1,0,0,0,1,0,1.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,31,3.273,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,9.0,3,0.0,1,7.0,159.0,2.0,25.0,0.0,0.0,0.960999925680378,2.6666666666666665,3.3,11.586,11.399778093041004,6.907,0,0,1,0,21,0.3960821885251379
2020,11,GAS,6.0,12,12,0,0,0,10,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,24,2.982,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,1.0,2,0.0,0,6.0,45.0,9.0,0.0,8000000.0,15.894952224644102,1800001.3999993626,20.0,16.057,15.106,15.22748530650616,15.758,0,1,0,0,21,-1.0606651081041865
2020,11,GIO,10.0,14,14,0,0,0,18,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,27,3.938,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,0.5,1,0.0,0,7.0,2.0,15.0,0.0,1000000.0,13.815511557963774,200000.8,24.820000000000004,20.533,,14.928207155074537,16.278,1,0,0,0,21,-1.3210542030143715
2020,11,GRO,9.0,16,16,0,0,0,15,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,34,3.966,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,2.0,1,0.0,0,7.0,0.0,18.0,0.0,2000000.0,14.508658238524095,0.9,13.666666666666666,16.22,,15.440077417475488,17.266,1,0,0,0,21,-0.6936672913193342
2020,11,HAM,1.0,2,2,0,0,0,2,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,35,3.273,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,47.0,3,0.0,1,10.0,201.0,1.0,0.0,25000000.0,17.034386422832473,2500001.0379999364,3.6666666666666665,2.2,6.2921,8.608810525199722,6.907,0,0,1,0,21,1.8158803554608152
2020,11,HUL,8.0,20,20,0,0,0,0,1,0.0,0.0,0.0,1,1,1,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,33,3.179,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,2.0,2,0.0,0,6.0,6.0,14.0,12.0,0.3333333055555579,0.2876820516184491,0.3749999531250059,28.5,28.5,15.617,14.887832500178492,,0,0,1,0,21,-0.6936672913193342
2020,11,KVY,15.0,13,13,0,0,0,12,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,26,2.982,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,0.75,2,0.0,0,7.0,14.0,13.0,8.0,0.0,0.0,800000.3079998996,8.0,14.388,,16.457406533250584,15.758,0,1,0,0,21,-1.1815281086077158
2020,11,LAT,14.0,18,18,0,0,0,19,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,25,3.598,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,0.75,1,0.0,0,6.0,0.0,18.0,0.0,1.0,0.6931471805599453,1.0,24.65,18.895,,15.572350888413121,17.683,0,0,1,0,21,-1.1815281086077158
2020,11,LEC,7.0,4,4,0,0,0,3,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,23,3.545,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,9.0,3,0.0,1,8.0,57.0,7.0,0.0,6000000.0,15.607270193858982,2000003.9999963,17.56,16.347,10.111,10.970739545992634,10.303,1,0,0,0,21,0.3960821885251379
2020,11,MAG,13.0,15,15,0,0,0,16,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,28,3.966,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,2.0,1,0.0,0,7.0,1.0,17.0,2.0,0.0,0.0,100000.9,33.28,26.85,17.197,17.322288854513804,17.266,1,0,0,0,21,-0.6936672913193342
2020,11,NOR,26.0,8,8,0,0,0,6,0,1.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,21,3.539,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,1.5,2,0.0,0,6.0,64.0,4.0,10.0,0.0,0.0,2700000.8166663977,8.333333333333334,7.7,8.23,8.608810525199722,11.176,0,0,0,1,21,-0.858691634864937
2020,11,OCO,39.0,7,7,0,0,0,11,0,1.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,24,3.0,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,4.0,2,0.0,1,7.0,36.0,10.0,15.0,0.0,0.0,800000.3599999753,20.48,14.84,14.985,15.254902397061903,,0,0,0,1,21,-0.2313047231698998
2020,11,PER,4.0,9,9,0,0,0,7,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,30,3.179,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,4.0,2,0.0,0,6.0,56.0,8.0,4.0,2.9999992500001875,1.38629417361992,3750000.404166593,6.333333333333333,6.625,10.535,9.666034796057657,,0,0,1,0,21,-0.2313047231698998
2020,11,RAI,12.0,19,19,0,0,0,14,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,41,3.938,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,6.0,1,0.0,0,8.0,2.0,15.0,1.0,0.0,0.0,200000.8,12.0,14.761,,11.399778093041004,16.278,1,0,0,0,21,0.07324571478235886
2020,11,RIC,3.0,6,6,0,0,0,8,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,31,3.0,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,20.0,2,0.0,1,6.0,62.0,6.0,0.0,15000000.0,16.52356082573315,2000000.7366665583,5.0,10.682,13.43,12.857380891301787,,0,0,0,1,21,1.0676304432622485
2020,11,RUS,44.0,17,17,0,0,0,17,0,1.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,22,3.598,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,0.75,1,0.0,0,8.0,0.0,18.0,0.0,1.0,0.6931471805599453,1.0,14.333333333333334,19.407,11.709,8.608810525199722,17.683,0,0,1,0,21,-1.1815281086077158
2020,11,SAI,5.0,10,10,0,0,0,13,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,26,3.539,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,4.5,2,0.0,0,9.0,32.0,11.0,0.0,10000000.0,16.118095750958314,200000.3366666477,33.153333333333336,24.846,11.334,12.536555928830905,11.176,0,0,0,1,21,-0.1450368120572428
2020,11,VER,2.0,3,3,0,0,0,4,1,0.0,0.0,0.0,1,1,0,1,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,23,2.429,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,16.0,3,0.0,0,7.0,127.0,3.0,0.0,18000000.0,16.705882371415992,3.642497898147698,28.340000000000003,14.337,7.093,6.942108296199167,9.077,0,1,0,0,21,0.8763686688410497
2020,11,VET,11.0,11,11,0,0,0,5,1,0.0,0.0,0.0,1,1,0,0,-0.022961381332819504,-0.053874165051416546,-0.40940683904320674,-0.4037303649565788,-2.3075296971357213,-0.20901620895462694,-0.23589268165558158,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,33,3.545,-2.8973246752731194,-2.0760496357551577,0.3792439462245819,,-0.02133250763119129,-0.796127025367414,,35.0,3,0.0,1,6.0,17.0,12.0,6.0,0.0,0.0,1400000.3372222153,23.2,17.718,,14.593788850970425,10.303,1,0,0,0,21,1.5554912605506304
2020,12,ALB,12.0,6,6,0,5,10,5,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,24,2.429,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,2.0,3,0.0,0,7.0,64.0,6.0,15.0,0.0,0.0,1363636.798989884,17.166666666666668,11.239090909090908,14.053,15.680626487823368,9.077,0,1,0,0,22,-0.6936672913193342
2020,12,BOT,2.0,2,2,0,1,1,1,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,31,3.273,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,9.0,3,0.0,1,7.0,159.0,2.0,25.0,0.7199999712000011,0.5423242740811761,0.8736362960730709,14.666666666666666,6.727272727272728,11.586,11.901627351656916,6.907,0,0,1,0,22,0.3960821885251379
2020,12,GAS,5.0,9,9,0,11,7,4,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,24,2.982,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,1.0,2,0.0,0,6.0,53.0,10.0,0.0,10000000.0,16.118095750958314,2363637.636363057,21.666666666666668,15.142727272727273,15.106,15.694071047881058,15.758,0,1,0,0,22,-1.0606651081041865
2020,12,GIO,15.0,17,17,0,16,18,18,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,27,3.938,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,0.5,1,0.0,0,7.0,3.0,15.0,0.0,1.0,0.6931471805599453,272728.0,22.820000000000004,19.575454545454544,,14.659258727876502,16.278,1,0,0,0,22,-1.3210542030143715
2020,12,GRO,17.0,18,18,0,17,20,17,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,34,3.966,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,2.0,1,0.0,0,7.0,2.0,16.0,0.0,1.0,0.6931471805599453,181819.0,12.666666666666666,15.563636363636364,,15.694071047881058,17.266,1,0,0,0,22,-0.6936672913193342
2020,12,HAM,1.0,1,1,0,2,8,3,1,0.0,0.0,0.0,0,0,0,1,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,35,3.273,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,47.0,3,0.0,1,10.0,226.0,1.0,18.0,1.3888888117283993,0.8708283254976574,4545455.489090852,1.6666666666666667,2.090909090909091,6.2921,8.840145856731553,6.907,0,0,1,0,22,1.8158803554608152
2020,12,KVY,19.0,13,13,0,13,13,12,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,26,2.982,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,0.75,2,0.0,0,7.0,14.0,14.0,10.0,0.0,0.0,727273.007272636,10.0,14.443636363636363,,16.457406533250584,15.758,0,1,0,0,22,-1.1815281086077158
2020,12,LAT,18.0,20,20,0,20,15,20,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,25,3.598,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,0.75,1,0.0,0,6.0,0.0,19.0,0.0,1.0,0.6931471805599453,1.0,25.65,18.45,,15.572350888413121,17.683,0,0,1,0,22,-1.1815281086077158
2020,12,LEC,4.0,4,4,0,4,4,6,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,23,3.545,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,9.0,3,0.0,1,8.0,63.0,8.0,1.0,11.999988000012,2.5649484343851108,2363639.9999966365,7.0,15.497272727272728,10.111,10.657445556044122,10.303,1,0,0,0,22,0.3960821885251379
2020,12,MAG,16.0,19,19,0,15,19,19,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,28,3.966,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,2.0,1,0.0,0,7.0,1.0,18.0,0.0,1.0,0.6931471805599453,90909.90909090907,24.153333333333336,25.59090909090909,17.197,17.322288854513804,17.266,1,0,0,0,22,-0.6936672913193342
2020,12,NOR,13.0,8,8,0,12,3,9,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,21,3.539,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,1.5,2,0.0,0,6.0,64.0,6.0,8.0,0.0,0.0,2454546.196969453,15.666666666666666,9.363636363636363,8.23,8.767773430343468,11.176,0,0,0,1,22,-0.858691634864937
2020,12,OCO,8.0,11,11,0,18,9,10,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,24,3.0,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,4.0,2,0.0,1,7.0,36.0,12.0,2.0,1.9999990000005,1.0986119553348874,727273.0545454321,30.813333333333333,17.036363636363635,14.985,15.22748530650616,,0,0,0,1,22,-0.2313047231698998
2020,12,PER,7.0,5,5,0,7,12,8,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,30,3.179,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,4.0,2,0.0,0,6.0,68.0,5.0,0.0,6000000.0,15.607270193858982,3333334.0259257774,4.333333333333333,6.333333333333333,10.535,11.57325258187341,,0,0,1,0,22,-0.2313047231698998
2020,12,RAI,11.0,16,16,0,8,16,13,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,41,3.938,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,6.0,1,0.0,0,8.0,2.0,16.0,0.0,1.0,0.6931471805599453,181818.9090909091,11.666666666666666,14.510000000000002,,11.399778093041004,16.278,1,0,0,0,22,0.07324571478235886
2020,12,RIC,9.0,10,10,0,10,14,14,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,31,3.0,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,20.0,2,0.0,1,6.0,77.0,4.0,4.0,0.4999998750000312,0.4054650247748484,3181818.851515053,4.0,9.983636363636364,13.43,12.235482380172249,,0,0,0,1,22,1.0676304432622485
2020,12,RUS,14.0,14,14,0,19,11,15,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,22,3.598,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,0.75,1,0.0,0,8.0,0.0,19.0,0.0,1.0,0.6931471805599453,1.0,24.33333333333333,21.64272727272727,11.709,8.840145856731553,17.683,0,0,1,0,22,-1.1815281086077158
2020,12,SAI,6.0,7,7,0,6,5,7,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,26,3.539,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,4.5,2,0.0,0,9.0,42.0,11.0,0.0,8000000.0,15.894952224644102,1090909.3969696795,34.153333333333336,23.041818181818183,11.334,12.547083575482892,11.176,0,0,0,1,22,-0.1450368120572428
2020,12,STR,24.55,12,12,0,14,17,16,0,1.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,22,3.179,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,1.5,2,0.0,0,7.0,57.0,9.0,6.0,0.0,0.0,200002.2283315564,27.21333333333333,16.219,14.075,15.572350888413121,,0,0,1,0,22,-0.858691634864937
2020,12,VER,3.0,3,3,0,3,2,2,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,23,2.429,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,16.0,3,0.0,0,7.0,145.0,3.0,0.0,15000000.0,16.52356082573315,1636366.947725362,18.0,13.215454545454548,7.093,7.316288803672537,9.077,0,1,0,0,22,0.8763686688410497
2020,12,VET,10.0,15,15,0,9,6,11,1,0.0,0.0,0.0,0,0,0,0,-0.6321406016460215,0.6305990398464342,-0.40940683904320674,-0.4037303649565788,-0.6459201374449224,1.4920097127682845,1.1367151463633889,1.1381566045538827,0,1.353464141804883,0.47020536790301587,33,3.545,-0.6307949350005116,-1.0646627295665085,0.8698384073201191,,2.4807668247393786,0.41735050929567186,,35.0,3,0.0,1,6.0,17.0,13.0,12.0,0.0833333263888894,0.0800427012632805,1272727.579292923,11.333333333333334,17.10727272727273,,14.593788850970425,10.303,1,0,0,0,22,1.5554912605506304
2020,13,ALB,15.0,6,6,0,10,0,0,1,0.0,0.0,0.0,0,1,1,0,-0.3170903382113148,0.2883624373975088,-0.40940683904320674,0.8016590255984829,1.0156894222458763,-0.20901620895462694,1.1367151463633889,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,24,2.429,-1.1047056988756934,-1.3300466052519042,1.0792384821779701,,-0.45648021760868185,0.6341152775910821,,2.0,3,0.0,0,7.0,64.0,7.0,0.0,1.0,0.6931471805599453,1250000.3990740604,20.166666666666668,11.3025,14.053,15.408229345010424,9.077,0,1,0,0,5,-0.6936672913193342
2020,13,BOT,2.0,1,1,0,3,0,0,1,0.0,0.0,0.0,0,1,1,0,-0.3170903382113148,0.2883624373975088,-0.40940683904320674,0.8016590255984829,1.0156894222458763,-0.20901620895462694,1.1367151463633889,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,31,3.273,-1.1047056988756934,-1.3300466052519042,1.0792384821779701,,-0.45648021760868185,0.6341152775910821,,9.0,3,0.0,1,7.0,177.0,2.0,25.0,0.7199999712000011,0.5423242740811761,0.8608332690003152,14.666666666666666,6.333333333333333,11.586,11.7453734310499,6.907,0,0,1,0,5,0.3960821885251379
2020,13,GAS,46.19,4,4,0,4,0,0,0,1.0,0.0,0.0,0,1,1,0,-0.3170903382113148,0.2883624373975088,-0.40940683904320674,0.8016590255984829,1.0156894222458763,-0.20901620895462694,1.1367151463633889,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,24,2.982,-1.1047056988756934,-1.3300466052519042,1.0792384821779701,,-0.45648021760868185,0.6341152775910821,,1.0,2,0.0,0,6.0,63.0,9.0,12.0,0.0,0.0,3000001.166666135,6.666666666666667,14.2975,15.106,15.22748530650616,15.758,0,1,0,0,5,-1.0606651081041865
2020,13,GIO,10.0,20,20,0,16,0,0,1,0.0,0.0,0.0,0,1,1,0,-0.3170903382113148,0.2883624373975088,-0.40940683904320674,0.8016590255984829,1.0156894222458763,-0.20901620895462694,1.1367151463633889,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,27,3.938,-1.1047056988756934,-1.3300466052519042,1.0792384821779701,,-0.45648021760868185,0.6341152775910821,,0.5,1,0.0,0,7.0,3.0,15.0,2.0,0.499999750000125,0.4054649414415671,250000.75,12.0,19.194166666666664,,14.928207155074537,16.278,1,0,0,0,5,-1.3210542030143715
2020,13,GRO,14.0,16,16,0,15,0,0,1,0.0,0.0,0.0,0,1,1,0,-0.3170903382113148,0.2883624373975088,-0.40940683904320674,0.8016590255984829,1.0156894222458763,-0.20901620895462694,1.1367151463633889,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,34,3.966,-1.1047056988756934,-1.3300466052519042,1.0792384821779701,,-0.45648021760868185,0.6341152775910821,,2.0,1,0.0,0,7.0,2.0,16.0,0.0,1.0,0.6931471805599453,166667.5,14.333333333333334,15.683333333333332,,15.254902397061903,17.266,1,0,0,0,5,-0.6936672913193342
2020,13,HAM,1.0,2,2,0,1,0,0,1,0.0,0.0,0.0,0,1,1,1,-0.3170903382113148,0.2883624373975088,-0.40940683904320674,0.8016590255984829,1.0156894222458763,-0.20901620895462694,1.1367151463633889,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,35,3.273,-1.1047056988756934,-1.3300466052519042,1.0792384821779701,,-0.45648021760868185,0.6341152775910821,,47.0,3,0.0,1,10.0,251.0,1.0,18.0,1.3888888117283993,0.8708283254976574,4166667.647407348,1.6666666666666667,2.0,6.2921,8.840145856731553,6.907,0,0,1,0,5,1.8158803554608152
2020,13,KVY,4.0,8,8,0,11,0,0,1,0.0,0.0,0.0,0,1,1,0,-0.3170903382113148,0.2883624373975088,-0.40940683904320674,0.8016590255984829,1.0156894222458763,-0.20901620895462694,1.1367151463633889,-0.30476124443546143,0,-0.2736411505214777,0.006951432217255017,26,2.982,-1.1047056988756934,-1.3300466052519042,1.0792384821779701,,-0.45648021760868185,0.6341152775910821,,0.75,2,0.0,0,7.0,14.0,14.0,0.0,12000000.0,16.300417291085605,666666.9233332496,14.0,14.823333333333332,,16.457406533250584,15.758,0,1,0,0,5,-1.1815281086077158
