Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3
2024,21,São Paulo,VER,Red Bull Racing,1,17,12,4,15,0,0
2024,21,São Paulo,OCO,Alpine,2,4,4,13,18,0,0
2024,21,São Paulo,GAS,Alpine,3,13,15,7,10,0,0
2024,21,São Paulo,RUS,Mercedes,4,2,2,6,2,0,0
2024,21,São Paulo,LEC,Ferrari,5,6,6,3,6,0,0
2024,21,São Paulo,NOR,McLaren,6,1,1,1,1,0,0
2024,21,São Paulo,TSU,RB,7,3,3,15,12,0,0
2024,21,São Paulo,PIA,McLaren,8,8,8,2,4,0,0
2024,21,São Paulo,LAW,RB,9,5,5,9,11,0,0
2024,21,São Paulo,HAM,Mercedes,10,14,16,11,16,0,0
2024,21,São Paulo,PER,Red Bull Racing,11,12,13,8,19,0,0
2024,21,São Paulo,BEA,Haas F1 Team,12,15,17,14,3,0,0
2024,21,São Paulo,BOT,Kick Sauber,13,11,11,16,14,0,0
2024,21,São Paulo,ALO,Aston Martin,14,9,9,18,9,0,0
2024,21,São Paulo,ZHO,Kick Sauber,15,19,20,17,20,0,0
2024,21,São Paulo,SAI,Ferrari,16,20,14,5,7,0,0
2024,21,São Paulo,COL,Williams,17,16,18,12,13,0,0
2024,21,São Paulo,ALB,Williams,18,7,7,10,5,0,0
2024,21,São Paulo,STR,Aston Martin,19,10,10,19,17,0,0
2024,21,São Paulo,HUL,Haas F1 Team,20,18,19,20,8,0,0
2024,22,Las Vegas,RUS,Mercedes,1,1,1,0,2,3,1
2024,22,Las Vegas,HAM,Mercedes,2,10,10,0,1,1,6
2024,22,Las Vegas,SAI,Ferrari,3,2,2,0,6,4,3
2024,22,Las Vegas,LEC,Ferrari,4,4,4,0,4,5,12
2024,22,Las Vegas,VER,Red Bull Racing,5,5,5,0,5,17,5
2024,22,Las Vegas,NOR,McLaren,6,6,6,0,3,2,4
2024,22,Las Vegas,PIA,McLaren,7,8,8,0,8,8,2
2024,22,Las Vegas,HUL,Haas F1 Team,8,9,9,0,15,9,11
2024,22,Las Vegas,TSU,RB,9,7,7,0,19,10,16
2024,22,Las Vegas,PER,Red Bull Racing,10,15,16,0,10,19,13
2024,22,Las Vegas,ALO,Aston Martin,11,16,17,0,7,14,15
2024,22,Las Vegas,MAG,Haas F1 Team,12,12,12,0,11,7,9
2024,22,Las Vegas,ZHO,Kick Sauber,13,13,13,0,18,16,20
2024,22,Las Vegas,COL,Williams,14,20,14,0,17,18,8
2024,22,Las Vegas,STR,Aston Martin,15,18,20,0,12,13,19
2024,22,Las Vegas,LAW,RB,16,14,15,0,20,15,18
2024,22,Las Vegas,OCO,Alpine,17,11,11,0,14,12,14
2024,22,Las Vegas,BOT,Kick Sauber,18,19,19,0,16,11,17
2024,22,Las Vegas,ALB,Williams,19,17,18,0,13,20,7
2024,22,Las Vegas,GAS,Alpine,20,3,3,0,9,6,10
2024,23,Lusail,VER,Red Bull Racing,1,2,1,8,11,0,0
2024,23,Lusail,LEC,Ferrari,2,5,5,5,1,0,0
2024,23,Lusail,PIA,McLaren,3,4,4,1,3,0,0
2024,23,Lusail,RUS,Mercedes,4,1,2,3,8,0,0
2024,23,Lusail,GAS,Alpine,5,11,11,9,15,0,0
2024,23,Lusail,SAI,Ferrari,6,7,7,4,4,0,0
2024,23,Lusail,ALO,Aston Martin,7,8,8,11,12,0,0
2024,23,Lusail,ZHO,Kick Sauber,8,12,12,19,17,0,0
2024,23,Lusail,MAG,Haas F1 Team,9,10,10,10,16,0,0
2024,23,Lusail,NOR,McLaren,10,3,3,2,2,0,0
2024,23,Lusail,BOT,Kick Sauber,11,13,13,12,6,0,0
2024,23,Lusail,HAM,Mercedes,12,6,6,6,10,0,0
2024,23,Lusail,TSU,RB,13,14,14,17,5,0,0
2024,23,Lusail,LAW,RB,14,17,17,16,14,0,0
2024,23,Lusail,ALB,Williams,15,16,16,15,9,0,0
2024,23,Lusail,HUL,Haas F1 Team,16,18,18,7,13,0,0
2024,23,Lusail,PER,Red Bull Racing,17,9,9,20,18,0,0
2024,23,Lusail,STR,Aston Martin,18,15,15,13,7,0,0
2024,23,Lusail,COL,Williams,19,19,19,18,19,0,0
2024,23,Lusail,OCO,Alpine,20,20,20,14,20,0,0
2024,24,Yas Island,NOR,McLaren,1,1,1,0,2,1,2
2024,24,Yas Island,SAI,Ferrari,2,3,3,0,0,4,5
2024,24,Yas Island,LEC,Ferrari,3,19,14,0,1,6,9
2024,24,Yas Island,HAM,Mercedes,4,16,18,0,3,5,3
2024,24,Yas Island,RUS,Mercedes,5,6,7,0,4,13,6
2024,24,Yas Island,VER,Red Bull Racing,6,4,5,0,0,17,4
2024,24,Yas Island,GAS,Alpine,7,5,6,0,5,12,13
2024,24,Yas Island,HUL,Haas F1 Team,8,7,4,0,6,3,7
2024,24,Yas Island,ALO,Aston Martin,9,8,8,0,11,16,15
2024,24,Yas Island,PIA,McLaren,10,2,2,0,0,2,1
2024,24,Yas Island,ALB,Williams,11,18,16,0,0,9,12
2024,24,Yas Island,TSU,RB,12,11,11,0,0,10,11
2024,24,Yas Island,ZHO,Kick Sauber,13,15,17,0,16,15,19
2024,24,Yas Island,STR,Aston Martin,14,13,13,0,0,18,18
2024,24,Yas Island,DOO,Alpine,15,17,20,0,19,19,14
2024,24,Yas Island,MAG,Haas F1 Team,16,14,15,0,8,8,8
2024,24,Yas Island,LAW,RB,17,12,12,0,12,11,17
2024,24,Yas Island,BOT,Kick Sauber,18,9,9,0,13,7,16
2024,24,Yas Island,COL,Williams,19,20,19,0,7,20,20
2024,24,Yas Island,PER,Red Bull Racing,20,10,10,0,10,14,10
