Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_dsq,Is_mechanical,Is_accident,Is_finished,P1_missing,P2_missing,P3_missing,FastestLap,Engine,CircleLength,Quantity_of_circles,Quantity_of_drs,Quantity_of_turns,Tire_wear,Speed_of_turns,Downforce,Brake_load,Streets_or_not,Speed_of_track,PitStop_losing_time,Age,Average_pit_stop,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Pressure,Result_last_year,Salary,Team_financial_power,Regulation_Impact,Factorys_or_not,Strengh_of_first_partners,Driver_nationalitie,Points_before_race,Championship_position_before,teammate_points,points_ratio,points_ratio_log,avg_points_ratio,avg_last_3,avg_season
2021,3,Portimão,TSU,Racing Bulls,15.0,14,14,0,13.0,14.0,12.0,0,0,0,1,0,0,0,0,Honda,4.653,66,2,15,2,3,3,3,0,3,21.0,21,3.25,19.5,38.95074626865672,38.8,False,0.8,1004.85,,0.75,2,0.0,0,5.0,JPN,2.0,11.0,1.0,0.0,0.0,0.0,10.5,10.5
2021,3,Portimão,VER,Red Bull Racing,2.0,3,3,0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,Honda,4.653,66,2,15,2,3,3,3,0,3,21.0,24,3.82,19.5,38.95074626865672,38.8,False,0.8,1004.85,3.0,25.0,3,0.0,0,,NED,61.0,1.0,12.0,1.4999998750000105,0.9162906818741581,25000000.0,1.6666666666666667,1.6666666666666667
2021,3,Portimão,VET,Aston Martin,13.0,10,10,0,16.0,15.0,18.0,0,0,0,1,0,0,0,0,Mercedes,4.653,66,2,15,2,3,3,3,0,3,21.0,34,3.4,19.5,38.95074626865672,38.8,False,0.8,1004.85,10.0,15.0,2,0.0,1,6.0,GER,0.0,14.0,0.0,1.0,0.6931471805599453,0.0,15.0,15.0
2021,4,Barcelona,ALO,Alpine,17.0,10,10,0,15.0,5.0,11.0,0,0,0,1,0,0,0,0,Renault,4.657,66,2,16,3,2,3,2,0,2,20.0,40,3.15,22.3,32.9223076923077,57.5,False,0.5,993.6,,20.0,2,0.0,1,8.0,ESP,5.0,12.0,2.0,0.0,0.0,0.5833331527778496,12.333333333333334,12.333333333333334
2021,4,Barcelona,BOT,Mercedes,3.0,3,3,0,1.0,2.0,5.0,0,0,0,1,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,32,3.35,22.3,32.9223076923077,57.5,False,0.5,993.6,3.0,10.0,3,0.0,1,7.0,FIN,30.0,6.0,25.0,0.599999976000001,0.47000361424573606,0.39999998400000064,13.43,13.43
2021,4,Barcelona,GAS,Racing Bulls,10.0,12,12,0,7.0,6.0,7.0,0,0,0,1,0,0,0,0,Honda,4.657,66,2,16,3,2,3,2,0,2,20.0,25,3.25,22.3,32.9223076923077,57.5,False,0.5,993.6,9.0,4.0,2,0.0,0,6.0,FRA,7.0,10.0,0.0,1000000.0,13.815511557963774,3500000.0,11.333333333333334,12.75
2021,4,Barcelona,GIO,Sauber,15.0,14,14,0,13.0,13.0,16.0,0,0,0,1,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,28,4.0,22.3,32.9223076923077,57.5,False,0.5,993.6,16.0,0.5,1,0.0,0,7.0,ITA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,12.666666666666666,12.5
2021,4,Barcelona,HAM,Mercedes,1.0,1,1,0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,36,3.35,22.3,32.9223076923077,57.5,False,0.5,993.6,1.0,30.0,3,0.0,1,10.0,GBR,68.0,2.0,15.0,1.666666555555563,0.9808292113450615,6000001.111111037,1.3333333333333333,1.3333333333333333
2021,4,Barcelona,LAT,Williams,16.0,19,19,0,16.0,18.0,18.0,0,0,0,1,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,26,3.65,22.3,32.9223076923077,57.5,False,0.5,993.6,18.0,0.75,1,0.0,0,6.0,CAN,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,28.666666666666668,26.0
2021,4,Barcelona,LEC,Ferrari,4.0,4,4,0,5.0,3.0,3.0,0,0,0,1,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,24,3.2,22.3,32.9223076923077,57.5,False,0.5,993.6,28.48,12.0,3,0.0,1,8.0,MON,36.0,4.0,6.0,1.9999996666667221,1.098612177557011,4000000.59999994,5.333333333333333,5.5
2021,4,Barcelona,MAZ,Haas F1 Team,19.0,20,20,0,20.0,20.0,20.0,0,0,0,1,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,22,4.2,22.3,32.9223076923077,57.5,False,0.5,993.6,,0.75,1,0.0,0,2.0,RUS,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,18.666666666666668,18.666666666666668
2021,4,Barcelona,MSC,Haas F1 Team,18.0,18,18,0,18.0,19.0,19.0,0,0,0,1,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,22,4.2,22.3,32.9223076923077,57.5,False,0.5,993.6,,0.75,1,0.0,0,4.0,GER,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,16.333333333333332,16.333333333333332
2021,4,Barcelona,NOR,McLaren,8.0,9,9,0,4.0,12.0,6.0,0,0,0,1,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,22,3.45,22.3,32.9223076923077,57.5,False,0.5,993.6,10.0,3.5,2,0.0,0,6.0,GBR,49.0,3.0,8.0,0.4999999375000079,0.4054650664415021,3.4374986328131394,4.0,4.0
2021,4,Barcelona,OCO,Alpine,9.0,5,5,0,12.0,4.0,13.0,0,0,0,1,0,0,0,0,Renault,4.657,66,2,16,3,2,3,2,0,2,20.0,25,3.15,22.3,32.9223076923077,57.5,False,0.5,993.6,13.0,5.0,2,0.0,1,7.0,FRA,8.0,9.0,0.0,2000000.0,14.508658238524095,1.749998812501047,9.666666666666666,10.5
2021,4,Barcelona,PER,Red Bull Racing,5.0,8,8,0,9.0,10.0,10.0,0,0,0,1,0,0,0,0,Honda,4.657,66,2,16,3,2,3,2,0,2,20.0,31,3.82,22.3,32.9223076923077,57.5,False,0.5,993.6,5.0,8.0,3,0.0,0,6.0,MEX,32.0,5.0,18.0,0.5555555246913597,0.44183273243777027,0.3333333148148158,6.666666666666667,6.25
2021,4,Barcelona,RAI,Sauber,12.0,17,17,0,,16.0,9.0,0,0,0,1,1,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,42,4.0,22.3,32.9223076923077,57.5,False,0.5,993.6,14.0,10.0,1,0.0,0,8.0,FIN,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,24.513333333333332,21.134999999999998
2021,4,Barcelona,RIC,McLaren,6.0,7,7,0,14.0,15.0,8.0,0,0,0,1,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,32,3.45,22.3,32.9223076923077,57.5,False,0.5,993.6,11.0,15.0,2,0.0,0,6.0,AUS,22.0,7.0,4.0,1.999999500000125,1.0986121220014708,0.36666663888889106,7.333333333333333,7.25
2021,4,Barcelona,RUS,Williams,14.0,15,15,0,,17.0,15.0,0,0,0,1,1,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,23,3.65,22.3,32.9223076923077,57.5,False,0.5,993.6,17.0,2.0,1,0.0,0,8.0,GBR,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,21.429999999999996,19.572499999999998
2021,4,Barcelona,SAI,Ferrari,7.0,6,6,0,6.0,8.0,4.0,0,0,0,1,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,27,3.2,22.3,32.9223076923077,57.5,False,0.5,993.6,50.0,10.0,3,0.0,1,9.0,ESP,18.0,8.0,12.0,0.4999999583333368,0.4054650803303885,0.41666663194444736,8.0,8.0
2021,4,Barcelona,STR,Aston Martin,11.0,11,11,0,10.0,14.0,14.0,0,0,0,1,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,23,3.4,22.3,32.9223076923077,57.5,False,0.5,993.6,4.0,10.0,2,0.0,1,,CAN,6.0,11.0,0.0,1.0,0.6931471805599453,2000000.5,10.666666666666666,10.5
2021,4,Barcelona,TSU,Racing Bulls,47.27,16,16,0,11.0,7.0,12.0,0,1,0,0,0,0,0,0,Honda,4.657,66,2,16,3,2,3,2,0,2,20.0,21,3.25,22.3,32.9223076923077,57.5,False,0.5,993.6,,0.75,2,0.0,0,5.0,JPN,2.0,13.0,1.0,0.0,0.0,0.0,12.0,12.0
2021,4,Barcelona,VER,Red Bull Racing,2.0,2,2,0,2.0,9.0,1.0,0,0,0,1,0,0,0,1,Honda,4.657,66,2,16,3,2,3,2,0,2,20.0,24,3.82,22.3,32.9223076923077,57.5,False,0.5,993.6,2.0,25.0,3,0.0,0,,NED,79.0,1.0,10.0,1.7999998200000182,1.0296193528954485,12500000.749999937,1.6666666666666667,1.75
2021,4,Barcelona,VET,Aston Martin,13.0,13,13,0,8.0,11.0,17.0,0,0,0,1,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,34,3.4,22.3,32.9223076923077,57.5,False,0.5,993.6,7.0,15.0,2,0.0,1,6.0,GER,0.0,14.0,0.0,1.0,0.6931471805599453,0.5,14.333333333333334,14.5
2021,5,Monte Carlo,ALO,Alpine,13.0,17,17,0,13.0,12.0,15.0,0,0,0,1,0,0,0,0,Renault,3.337,78,1,19,1,1,3,1,1,1,25.0,40,3.15,20.7,37.59555555555556,61.5,False,0.3,1015.6,,20.0,2,0.0,1,8.0,ESP,5.0,12.0,2.0,0.0,0.0,0.3888887685185664,11.666666666666666,13.5
2021,5,Monte Carlo,BOT,Mercedes,32.56,3,3,0,6.0,5.0,4.0,0,1,0,0,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,32,3.35,20.7,37.59555555555556,61.5,False,0.3,1015.6,,10.0,3,0.0,1,7.0,FIN,45.0,5.0,6.0,0.0,0.0,0.44999998200000074,13.43,10.8225
2021,5,Monte Carlo,GAS,Racing Bulls,6.0,6,6,0,4.0,7.0,9.0,0,0,0,1,0,0,0,0,Honda,3.337,78,1,19,1,1,3,1,1,1,25.0,25,3.25,20.7,37.59555555555556,61.5,False,0.3,1015.6,,4.0,2,0.0,0,6.0,FRA,8.0,10.0,0.0,8000000.0,15.894952224644102,2666666.6666666665,9.0,12.2
2021,5,Monte Carlo,GIO,Sauber,10.0,10,10,0,12.0,9.0,11.0,0,0,0,1,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,28,4.0,20.7,37.59555555555556,61.5,False,0.3,1015.6,,0.5,1,0.0,0,7.0,ITA,0.0,14.0,0.0,1000000.0,13.815511557963774,1.0,13.666666666666666,13.0
2021,5,Monte Carlo,HAM,Mercedes,7.0,7,7,0,5.0,3.0,7.0,0,0,0,1,0,0,0,1,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,36,3.35,20.7,37.59555555555556,61.5,False,0.3,1015.6,,30.0,3,0.0,1,10.0,GBR,93.0,2.0,0.0,6000000.0,15.607270193858982,4500001.249999917,1.3333333333333333,1.25
2021,5,Monte Carlo,LAT,Williams,15.0,18,18,0,14.0,17.0,18.0,0,0,0,1,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,26,3.65,20.7,37.59555555555556,61.5,False,0.3,1015.6,,0.75,1,0.0,0,6.0,CAN,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,28.0,24.0
2021,5,Monte Carlo,LEC,Ferrari,50.0,1,1,0,,1.0,3.0,0,1,0,0,1,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,24,3.2,20.7,37.59555555555556,61.5,False,0.3,1015.6,,12.0,3,0.0,1,8.0,MON,48.0,4.0,18.0,0.0,0.0,2666667.733333182,4.666666666666667,5.2
2021,5,Monte Carlo,MAZ,Haas F1 Team,17.0,19,19,0,17.0,18.0,16.0,0,0,0,1,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,22,4.2,20.7,37.59555555555556,61.5,False,0.3,1015.6,,0.75,1,0.0,0,2.0,RUS,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,18.333333333333332,18.75
2021,5,Monte Carlo,MSC,Haas F1 Team,18.0,20,0,0,18.0,19.0,14.0,0,0,0,1,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,22,4.2,20.7,37.59555555555556,61.5,False,0.3,1015.6,,0.75,1,0.0,0,4.0,GER,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,17.0,16.75
2021,5,Monte Carlo,NOR,McLaren,3.0,5,5,0,7.0,6.0,6.0,0,0,0,1,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,22,3.45,20.7,37.59555555555556,61.5,False,0.3,1015.6,,3.5,2,0.0,0,6.0,GBR,53.0,3.0,0.0,15000000.0,16.52356082573315,2.4583324010420955,5.333333333333333,4.8
2021,5,Monte Carlo,OCO,Alpine,9.0,11,11,0,16.0,14.0,20.0,0,0,0,1,0,0,0,0,Renault,3.337,78,1,19,1,1,3,1,1,1,25.0,25,3.15,20.7,37.59555555555556,61.5,False,0.3,1015.6,,5.0,2,0.0,1,7.0,FRA,10.0,9.0,0.0,2000000.0,14.508658238524095,666667.8333325416,8.333333333333334,10.2
2021,5,Monte Carlo,PER,Red Bull Racing,4.0,9,9,0,1.0,8.0,5.0,0,0,0,1,0,0,0,0,Honda,3.337,78,1,19,1,1,3,1,1,1,25.0,31,3.82,20.7,37.59555555555556,61.5,False,0.3,1015.6,,8.0,3,0.0,0,6.0,MEX,42.0,6.0,25.0,0.4799999808000007,0.39204207480305114,0.40740738477366384,6.666666666666667,6.0
2021,5,Monte Carlo,RAI,Sauber,11.0,14,14,0,10.0,11.0,8.0,0,0,0,1,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,42,4.0,20.7,37.59555555555556,61.5,False,0.3,1015.6,,10.0,1,0.0,0,8.0,FIN,0.0,14.0,1.0,0.0,0.0,1.0,24.846666666666664,19.308
2021,5,Monte Carlo,RIC,McLaren,12.0,12,12,0,15.0,15.0,13.0,0,0,0,1,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,32,3.45,20.7,37.59555555555556,61.5,False,0.3,1015.6,,15.0,2,0.0,0,6.0,AUS,30.0,7.0,15.0,0.0,0.0,0.911110925925969,7.0,7.0
2021,5,Monte Carlo,RUS,Williams,14.0,15,15,0,19.0,16.0,17.0,0,0,0,1,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,23,3.65,20.7,37.59555555555556,61.5,False,0.3,1015.6,,2.0,1,0.0,0,8.0,GBR,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,21.429999999999996,18.458
2021,5,Monte Carlo,SAI,Ferrari,2.0,4,4,0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,27,3.2,20.7,37.59555555555556,61.5,False,0.3,1015.6,,10.0,3,0.0,1,9.0,ESP,24.0,8.0,0.0,18000000.0,16.705882371415992,0.44444440740741054,7.666666666666667,7.8
2021,5,Monte Carlo,STR,Aston Martin,8.0,13,13,0,11.0,13.0,12.0,0,0,0,1,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,23,3.4,20.7,37.59555555555556,61.5,False,0.3,1015.6,,10.0,2,0.0,1,,CAN,6.0,11.0,10.0,0.39999996000000404,0.33647220804978684,1333334.0,11.0,10.6
2021,5,Monte Carlo,TSU,Racing Bulls,16.0,16,16,0,9.0,20.0,19.0,0,0,0,1,0,0,0,0,Honda,3.337,78,1,19,1,1,3,1,1,1,25.0,21,3.25,20.7,37.59555555555556,61.5,False,0.3,1015.6,,0.75,2,0.0,0,5.0,JPN,2.0,13.0,8.0,0.0,0.0,0.0,24.75666666666667,20.817500000000003
2021,5,Monte Carlo,VER,Red Bull Racing,1.0,2,2,0,3.0,4.0,1.0,0,0,0,1,0,0,0,0,Honda,3.337,78,1,19,1,1,3,1,1,1,25.0,24,3.82,20.7,37.59555555555556,61.5,False,0.3,1015.6,,25.0,3,0.0,0,,NED,97.0,1.0,12.0,2.083333159722237,1.126011206549921,8333334.433333232,1.6666666666666667,1.8
2021,5,Monte Carlo,VET,Aston Martin,5.0,8,8,0,8.0,10.0,10.0,0,0,0,1,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,34,3.4,20.7,37.59555555555556,61.5,False,0.3,1015.6,,15.0,2,0.0,1,6.0,GER,0.0,14.0,4.0,2.499999375000156,1.2527627899239682,0.6666666666666666,13.666666666666666,14.2
2021,6,Baku,ALO,Alpine,6.0,8,9,0,9.0,6.0,7.0,0,0,0,1,0,0,0,0,Renault,6.003,51,2,20,3,2,2,3,1,2,21.0,40,3.15,24.3,38.31453488372093,55.7,False,0.3,1014.6,,20.0,2,0.0,1,8.0,ESP,5.0,13.0,0.0,8000000.0,15.894952224644102,0.2916665763889248,12.666666666666666,13.4
2021,6,Baku,BOT,Mercedes,12.0,10,10,0,10.0,16.0,13.0,0,0,0,1,0,0,0,0,Mercedes,6.003,51,2,20,3,2,2,3,1,2,21.0,32,3.35,24.3,38.31453488372093,55.7,False,0.3,1014.6,,10.0,3,0.0,1,7.0,FIN,45.0,6.0,0.0,1.0,0.6931471805599453,0.35999998560000057,12.853333333333333,15.169999999999998
2021,6,Baku,GAS,Racing Bulls,3.0,4,4,0,6.0,5.0,1.0,0,0,0,1,0,0,0,0,Honda,6.003,51,2,20,3,2,2,3,1,2,21.0,25,3.25,24.3,38.31453488372093,55.7,False,0.3,1014.6,,4.0,2,0.0,0,6.0,FRA,16.0,9.0,6.0,2.4999995833334028,1.2527628494477616,4000000.0,8.666666666666666,11.166666666666666
2021,6,Baku,GIO,Sauber,11.0,20,20,0,12.0,7.0,17.0,0,0,0,1,0,0,0,0,Ferrari,6.003,51,2,20,3,2,2,3,1,2,21.0,28,4.0,24.3,38.31453488372093,55.7,False,0.3,1014.6,,0.5,1,0.0,0,7.0,ITA,1.0,15.0,1.0,0.0,0.0,250000.75,12.333333333333334,12.5
2021,6,Baku,HAM,Mercedes,15.0,2,2,0,7.0,11.0,3.0,0,0,0,1,0,0,0,0,Mercedes,6.003,51,2,20,3,2,2,3,1,2,21.0,36,3.35,24.3,38.31453488372093,55.7,False,0.3,1014.6,,30.0,3,0.0,1,10.0,GBR,99.0,2.0,0.0,1.0,0.6931471805599453,4800000.999999934,3.0,2.4
2021,6,Baku,LAT,Williams,16.0,16,16,0,18.0,20.0,16.0,0,0,0,1,0,0,0,0,Mercedes,6.003,51,2,20,3,2,2,3,1,2,21.0,26,3.65,24.3,38.31453488372093,55.7,False,0.3,1014.6,,0.75,1,0.0,0,6.0,CAN,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,16.333333333333332,22.5
2021,6,Baku,LEC,Ferrari,4.0,1,1,0,2.0,4.0,4.0,0,0,0,1,0,0,0,0,Ferrari,6.003,51,2,20,3,2,2,3,1,2,21.0,24,3.2,24.3,38.31453488372093,55.7,False,0.3,1014.6,,12.0,3,0.0,1,8.0,MON,48.0,5.0,4.0,2.9999992500001875,1.38629417361992,2000000.7999998867,20.0,12.666666666666666
2021,6,Baku,MAZ,Haas F1 Team,14.0,18,18,0,20.0,18.0,20.0,0,0,0,1,0,0,0,0,Ferrari,6.003,51,2,20,3,2,2,3,1,2,21.0,22,4.2,24.3,38.31453488372093,55.7,False,0.3,1014.6,,0.75,1,0.0,0,2.0,RUS,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,18.333333333333332,18.4
2021,6,Baku,MSC,Haas F1 Team,13.0,17,17,0,19.0,19.0,19.0,0,0,0,1,0,0,0,0,Ferrari,6.003,51,2,20,3,2,2,3,1,2,21.0,22,4.2,24.3,38.31453488372093,55.7,False,0.3,1014.6,,0.75,1,0.0,0,4.0,GER,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,17.666666666666668,17.0
2021,6,Baku,NOR,McLaren,5.0,9,6,0,8.0,8.0,6.0,0,0,0,1,0,0,0,0,Mercedes,6.003,51,2,20,3,2,2,3,1,2,21.0,22,3.45,24.3,38.31453488372093,55.7,False,0.3,1014.6,,3.5,2,0.0,0,6.0,GBR,68.0,3.0,2.0,4.99999750000125,1.7917590525615097,3750001.8437493006,5.333333333333333,4.5
2021,6,Baku,OCO,Alpine,48.24,12,12,0,16.0,9.0,9.0,0,1,0,0,0,0,0,0,Renault,6.003,51,2,20,3,2,2,3,1,2,21.0,25,3.15,24.3,38.31453488372093,55.7,False,0.3,1014.6,,5.0,2,0.0,1,7.0,FRA,12.0,10.0,8.0,0.0,0.0,1000000.8749994063,8.333333333333334,10.0
2021,6,Baku,PER,Red Bull Racing,1.0,6,7,0,4.0,1.0,2.0,0,0,0,1,0,0,0,0,Honda,6.003,51,2,20,3,2,2,3,1,2,21.0,31,3.82,24.3,38.31453488372093,55.7,False,0.3,1014.6,,8.0,3,0.0,0,6.0,MEX,54.0,4.0,0.0,25000000.0,17.034386422832473,0.425555533780248,4.333333333333333,5.666666666666667
2021,6,Baku,RAI,Sauber,10.0,14,14,0,11.0,12.0,14.0,0,0,0,1,0,0,0,0,Ferrari,6.003,51,2,20,3,2,2,3,1,2,21.0,42,4.0,24.3,38.31453488372093,55.7,False,0.3,1014.6,,10.0,1,0.0,0,8.0,FIN,0.0,16.0,0.0,1000000.0,13.815511557963774,0.75,24.179999999999996,17.923333333333332
2021,6,Baku,RIC,McLaren,9.0,13,13,0,5.0,13.0,10.0,0,0,0,1,0,0,0,0,Mercedes,6.003,51,2,20,3,2,2,3,1,2,21.0,32,3.45,24.3,38.31453488372093,55.7,False,0.3,1014.6,,15.0,2,0.0,0,6.0,AUS,30.0,8.0,10.0,0.19999998000000202,0.18232154012728952,0.6833331944444767,9.0,7.833333333333333
2021,6,Baku,RUS,Williams,20.59,15,15,0,17.0,17.0,18.0,0,1,0,0,0,0,0,0,Mercedes,6.003,51,2,20,3,2,2,3,1,2,21.0,23,3.65,24.3,38.31453488372093,55.7,False,0.3,1014.6,,2.0,1,0.0,0,8.0,GBR,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,14.666666666666666,17.715
2021,6,Baku,SAI,Ferrari,8.0,5,5,0,3.0,3.0,5.0,0,0,0,1,0,0,0,0,Ferrari,6.003,51,2,20,3,2,2,3,1,2,21.0,27,3.2,24.3,38.31453488372093,55.7,False,0.3,1014.6,,10.0,3,0.0,1,9.0,ESP,42.0,7.0,12.0,0.3333333055555579,0.2876820516184491,4500000.333333306,6.666666666666667,6.833333333333333
2021,6,Baku,STR,Aston Martin,32.94,19,19,0,13.0,14.0,12.0,0,0,1,0,0,0,0,0,Mercedes,6.003,51,2,20,3,2,2,3,1,2,21.0,23,3.4,24.3,38.31453488372093,55.7,False,0.3,1014.6,,10.0,2,0.0,1,,CAN,10.0,11.0,18.0,0.0,0.0,1000000.59999999,11.0,10.166666666666666
2021,6,Baku,TSU,Racing Bulls,7.0,7,8,0,14.0,10.0,8.0,0,0,0,1,0,0,0,0,Honda,6.003,51,2,20,3,2,2,3,1,2,21.0,21,3.25,24.3,38.31453488372093,55.7,False,0.3,1014.6,,0.75,2,0.0,0,5.0,JPN,2.0,14.0,15.0,0.39999997333333515,0.336472217573595,0.0,26.090000000000003,19.854000000000003
2021,6,Baku,VER,Red Bull Racing,23.53,3,3,0,1.0,2.0,15.0,0,0,1,0,0,0,0,1,Honda,6.003,51,2,20,3,2,2,3,1,2,21.0,24,3.82,24.3,38.31453488372093,55.7,False,0.3,1014.6,,25.0,3,0.0,0,,NED,122.0,1.0,25.0,0.0,0.0,6250001.345833214,1.6666666666666667,1.6666666666666667
2021,6,Baku,VET,Aston Martin,2.0,11,11,0,15.0,15.0,11.0,0,0,0,1,0,0,0,0,Mercedes,6.003,51,2,20,3,2,2,3,1,2,21.0,34,3.4,24.3,38.31453488372093,55.7,False,0.3,1014.6,,15.0,2,0.0,1,6.0,GER,10.0,11.0,0.0,18000000.0,16.705882371415992,1.124999843750039,10.333333333333334,12.666666666666666
2021,7,Le Castellet,ALO,Alpine,8.0,9,9,0,7.0,4.0,7.0,0,0,0,1,0,0,0,0,Renault,5.842,53,2,15,2,2,2,2,0,3,20.0,40,3.15,25.2,35.22879999999999,58.8,False,1.2,960.7,,20.0,2,0.0,1,8.0,ESP,13.0,11.0,0.0,4000000.0,15.201805169084134,1600000.2333332612,12.0,12.166666666666666
2021,7,Le Castellet,BOT,Mercedes,4.0,3,3,0,1.0,2.0,2.0,0,0,0,1,0,0,0,0,Mercedes,5.842,53,2,15,2,2,2,2,0,3,20.0,32,3.35,25.2,35.22879999999999,58.8,False,1.2,960.7,,10.0,3,0.0,1,7.0,FIN,45.0,7.0,18.0,0.6666666296296316,0.5108256015437694,0.4666666546666671,15.853333333333333,14.641666666666666
2021,7,Le Castellet,GAS,Racing Bulls,7.0,6,6,0,8.0,7.0,9.0,0,0,0,1,0,0,0,0,Honda,5.842,53,2,15,2,2,2,2,0,3,20.0,25,3.25,25.2,35.22879999999999,58.8,False,1.2,960.7,,4.0,2,0.0,0,6.0,FRA,31.0,9.0,0.0,6000000.0,15.607270193858982,3200000.4999999166,6.333333333333333,10.0
2021,7,Le Castellet,GIO,Sauber,15.0,13,13,0,12.0,11.0,13.0,0,0,0,1,0,0,0,0,Ferrari,5.842,53,2,15,2,2,2,2,0,3,20.0,28,4.0,25.2,35.22879999999999,58.8,False,1.2,960.7,,0.5,1,0.0,0,7.0,ITA,1.0,15.0,0.0,1.0,0.6931471805599453,200000.6,12.0,12.285714285714286
2021,7,Le Castellet,HAM,Mercedes,2.0,2,2,0,2.0,3.0,5.0,0,0,0,1,0,0,0,0,Mercedes,5.842,53,2,15,2,2,2,2,0,3,20.0,36,3.35,25.2,35.22879999999999,58.8,False,1.2,960.7,,30.0,3,0.0,1,10.0,GBR,99.0,2.0,12.0,1.4999998750000105,0.9162906818741581,4000000.9999999446,7.666666666666667,4.5
2021,7,Le Castellet,LAT,Williams,18.0,16,16,0,17.0,18.0,18.0,0,0,0,1,0,0,0,0,Mercedes,5.842,53,2,15,2,2,2,2,0,3,20.0,26,3.65,25.2,35.22879999999999,58.8,False,1.2,960.7,,0.75,1,0.0,0,6.0,CAN,0.0,17.0,0.0,1.0,0.6931471805599453,1.0,15.666666666666666,21.571428571428573
2021,7,Le Castellet,LEC,Ferrari,16.0,7,7,0,11.0,5.0,11.0,0,0,0,1,0,0,0,0,Ferrari,5.842,53,2,15,2,2,2,2,0,3,20.0,24,3.2,25.2,35.22879999999999,58.8,False,1.2,960.7,,12.0,3,0.0,1,8.0,MON,60.0,5.0,0.0,1.0,0.6931471805599453,1600001.2399997595,19.333333333333332,11.428571428571429
2021,7,Le Castellet,MAZ,Haas F1 Team,20.0,18,18,0,18.0,20.0,20.0,0,0,0,1,0,0,0,0,Ferrari,5.842,53,2,15,2,2,2,2,0,3,20.0,22,4.2,25.2,35.22879999999999,58.8,False,1.2,960.7,,0.75,1,0.0,0,2.0,RUS,0.0,17.0,0.0,1.0,0.6931471805599453,1.0,16.666666666666668,17.666666666666668
2021,7,Le Castellet,MSC,Haas F1 Team,19.0,15,15,0,19.0,19.0,19.0,0,0,0,1,0,0,0,0,Ferrari,5.842,53,2,15,2,2,2,2,0,3,20.0,22,4.2,25.2,35.22879999999999,58.8,False,1.2,960.7,,0.75,1,0.0,0,4.0,GER,0.0,17.0,0.0,1.0,0.6931471805599453,1.0,16.333333333333332,16.333333333333332
